id,question,prediction,ground_truth,dataset,task_type,thinking_mode,is_correct,correctness_score,similarity,poincare_scale
simpleqa_301,In what major painting exhibition did artist J.C. Leyendecker earn a spot in 1897?,Artists' Annual Exhibition,The Salon Champs de Mars,simpleqa,short_form,no_thinking,0,0.0,0.9092825,0.05
simpleqa_302,"What is the name of the eighth track on the album ""These Two Windows"" by Alec Benjamin?","""Rise and Fall""",Alamo,simpleqa,short_form,no_thinking,0,0.0,0.90120053,0.05
simpleqa_303,"What are the four classifications of techniques and methodologies for mental fatigue measurement mentioned in Faramarz Gharagozlou et al.'s 2015 research paper, ""Detecting Driver Mental Fatigue Based on EEG Alpha Power Changes During Simulated Driving""?","Subjective, Objective, Physiological, and Behavioral.","subjective,  psychological,  performance and physiological  methods",simpleqa,short_form,no_thinking,0,0.0,0.94949156,0.05
simpleqa_304,Who was the Deputy Speaker of the Tamil Nadu Legislative Assembly when Munu Adhi was the Speaker of the Tamil Nadu Legislative Assembly from 1977 to 1980?,S. S. Arunachalam,Su. Thirunavukkarasar,simpleqa,short_form,no_thinking,0,0.0,0.91500354,0.05
simpleqa_305,"In which Community episode is Evil Abed's first appearance? Please give the season, episode number, and title.","S2E10, ""The Conformity of the Others""","Season 3 Episode 4 ""Remedial Chaos Theory""",simpleqa,short_form,no_thinking,0,0.0,0.92240655,0.05
simpleqa_306,What was the first and last name of the curator who was publicly criticized in 1906 by the director of the Albright Art Gallery in Buffalo for his cleaning of a Rubens painting?,John G. H. Harington,Roger Fry.,simpleqa,short_form,no_thinking,0,0.0,0.90213245,0.05
simpleqa_307,What length in millimeters did the NS 4000 in the Netherlands have?,1200 mm,"20,775",simpleqa,short_form,no_thinking,0,0.0,0.90706027,0.05
simpleqa_308,What was the first name of Swiss painter Benjamin Samuel Bolomey's mother?,Eleanor,Pernette,simpleqa,short_form,no_thinking,0,0.0,0.90525466,0.05
simpleqa_309,"How many minutes and seconds is Karan Aujla's song ""It Ain't Legal""?",3:30,3:34,simpleqa,short_form,no_thinking,0,0.0,0.93744427,0.05
simpleqa_310,"What month and year did the New Brighton Pier in Christchurch, New Zealand, reopen following earthquake repairs in 2017?",April 2017,May 2018,simpleqa,short_form,no_thinking,0,0.0,0.92047644,0.05
simpleqa_311,What year was Albert-László Barabási awarded the FEBS Anniversary Prize for Systems Biology?,2007,2005,simpleqa,short_form,no_thinking,0,0.0,0.9231423,0.05
simpleqa_312,What was the first and last name of the President of the Society of Illustrators from 1921-1922?,Franklin P. Adams,Edward Penﬁeld,simpleqa,short_form,no_thinking,0,0.0,0.897281,0.05
simpleqa_313,Who kills Daryl Garrs in Happy Valley?,Graham.,Alison Garrs,simpleqa,short_form,no_thinking,0,0.0,0.89687365,0.05
simpleqa_314,"In September 2022, biologists reported what number of Devils Hole Pupfish in Devils Hole, the most they'd observed in 19 years?","1,128",263.,simpleqa,short_form,no_thinking,0,0.0,0.9269004,0.05
simpleqa_315,"What year did Church of the Highlands open ""The Lodge at Grants Mill"" on its main campus in Irondale, Alabama?",2006,2023,simpleqa,short_form,no_thinking,0,0.0,0.91375095,0.05
simpleqa_316,"In which year did Dina Nath Walli (an Indian watercolor artist and poet from Srinagar city) return to Srinagar, where he concentrated on landscape painting in watercolors?",1947,1936,simpleqa,short_form,no_thinking,0,0.0,0.9233377,0.05
simpleqa_317,"As of the latest official population estimate in 2015 for the town of Szentes in southeastern Hungary, what is the total population?","12,565","27,898",simpleqa,short_form,no_thinking,0,0.0,0.9143606,0.05
simpleqa_318,From what university did John P. Sall receive an honorary doctorate in 2003?,University of Texas at Austin,North Carolina State University,simpleqa,short_form,no_thinking,0,0.0,0.9086703,0.05
simpleqa_319,What is the full name of the Indian politician who is quoted comparing Kashmir's Martyrs' Day with the Jallianwala Bagh Massacre?,Mamta Banerjee,Sheikh Mohammad Abdullah,simpleqa,short_form,no_thinking,0,0.0,0.8966085,0.05
simpleqa_320,In what year did William John Youden publish his first paper on statistical methods?,1925,1931,simpleqa,short_form,no_thinking,0,0.0,0.9106855,0.05
simpleqa_321,"What were the first, middle, and last names of the second son of Amadeus Mozart?","Wolfgang Amadeus Mozart's second son was **Wolfgang**. However, the question asks for the first, middle, and last names of the second son. The second son of Mozart was **Wolfgang** (first name), **Amadeus** (middle name), and **Mozart** (last name). But since the question is about the second son, the answer is **Wolfgang Amadeus Mozart**.",Karl Thomas Mozart.,simpleqa,short_form,no_thinking,0,0.0,0.9170165,0.05
simpleqa_322,Who replaced Don Santos in the band group Immature?,Randy Rhoads,"Kelton ""LDB"" Kessee",simpleqa,short_form,no_thinking,0,0.0,0.89840657,0.05
simpleqa_323,On which month and day was the 1985 St. Louis mayoral election held?,April 23,April 2,simpleqa,short_form,no_thinking,1,1.0,0.9383711,0.05
simpleqa_324,"What was the song for the lip sync in Episode 5, Season 1 of RPDR?","""Shake It Off""","""Stronger"" by Britney Spears",simpleqa,short_form,no_thinking,0,0.0,0.91618985,0.05
simpleqa_325,"What is the surname of the individual who won the Robert Boyle Prize for Analytical Science, formerly called the Boyle Medal, in 2012?",Hodgson,Dovichi,simpleqa,short_form,no_thinking,0,0.0,0.8974103,0.05
simpleqa_326,Who was awarded the John J. Carty Award for the Advancement of Science in 1994?,Robert A. Fraley,Marina Ratner,simpleqa,short_form,no_thinking,0,0.0,0.89805645,0.05
simpleqa_327,What was the true vertical depth in meters at which hydrocarbons were encountered in the Eban-1X well?,1500 meters,3949m,simpleqa,short_form,no_thinking,0,0.0,0.9177773,0.05
simpleqa_328,In what month and year did Wangchuk start a project called the Ice Stupa?,April 2009,January 2014.,simpleqa,short_form,no_thinking,0,0.0,0.9023025,0.05
simpleqa_329,"What were the month, day, and year Peder Munk of Estvadgård was born?","April 1, 1585","April 22, 1534",simpleqa,short_form,no_thinking,0,0.0,0.93269837,0.05
simpleqa_330,"What was the strike rate of Manish Pandey in the 2019 IPL match between KKR and SRH on March 24, 2019?",87.5%,160.00,simpleqa,short_form,no_thinking,0,0.0,0.91323674,0.05
simpleqa_331,What signature piece of the MOBA did Scott Wilson discover on the curb between two trash cans?,Rift Herald,Lucy in the Field with Flowers,simpleqa,short_form,no_thinking,0,0.0,0.8963543,0.05
simpleqa_332,"In which year did Ranuccio Bianchi Bandinelli, an Italian archaeologist and art historian, found the Dialoghi di archeologia with his students?",1953,1967,simpleqa,short_form,no_thinking,0,0.0,0.9135072,0.05
simpleqa_333,What quote did Dr. Richard Trager say to Miles Upshur while opening the elevator door right before he died in the 2013 video game Outlast?,"""Good luck, Miles.""",I'm not giving up on you,simpleqa,short_form,no_thinking,0,0.0,0.9108006,0.05
simpleqa_334,"In what year was the Ajah campus of Pan-Atlantic University (Lagos, Nigeria) completed?",2003,2003,simpleqa,short_form,no_thinking,1,1.0,1.0,0.05
simpleqa_335,"On which day, month, and year did Indu Malhotra retire as a judge of the Supreme Court of India?","2013, April 15",13 March 2021,simpleqa,short_form,no_thinking,0,0.0,0.91728944,0.05
simpleqa_336,Which team won the 2013–14 CEV Challenge Cup?,Panathinaikos,Fenerbahçe Grundig,simpleqa,short_form,no_thinking,0,0.0,0.90197045,0.05
simpleqa_337,What is the square footage of the gallery space of the State Hermitage Museum?,"12,000 square meters","719,480 square feet",simpleqa,short_form,no_thinking,0,0.0,0.9264581,0.05
simpleqa_338,"In the British drama series Happy Valley, in which season and episode is Kirsten McAskill murdered by Royce?","Season 3, Episode 5.",Season 1 episode 3,simpleqa,short_form,no_thinking,0,0.0,0.9385464,0.05
simpleqa_339,"Despite the Warden of the Kingston Penitentiary claiming the treatments were humane, according to the 1856 report, how many bed deprivations with concurrent bread and water diets were given that year?",120,"1,600",simpleqa,short_form,no_thinking,0,0.0,0.9238148,0.05
simpleqa_340,"In what year did Dennis Ichiyama become the designer-in-residence at the Hamilton Wood Type and Printing Museum in Two Rivers, Wisconsin, working with historic wood type?",1996,1999,simpleqa,short_form,no_thinking,0,0.0,0.9056787,0.05
simpleqa_341,"In which country was Robert “Bob” Guy Walls, a painter born in 1927, born?",Canada,New Zealand,simpleqa,short_form,no_thinking,0,0.0,0.9212635,0.05
simpleqa_342,"What day, month, and year did William II of Holland become King of Germany?",10 November 1022,3 October 1247,simpleqa,short_form,no_thinking,0,0.0,0.90967417,0.05
simpleqa_343,"What is the first name and surname of the actress who was the guest star that played the bride named Risa in Ally McBeal Season 3, Episode 1?","Rita

**Answer:** Rita",Tracy Middendorf,simpleqa,short_form,no_thinking,0,0.0,0.9008864,0.05
simpleqa_344,Who won the Gerard P. Kuiper Prize in 2001?,S. James Stoker,Bruce W. Hapke,simpleqa,short_form,no_thinking,0,0.0,0.8938558,0.05
simpleqa_345,"What episode of the TV show ""Sister, Sister"" did Chip Fields-Hurd direct?","Sister, Sister: ""The Day the Music Died""","Season 6 Episode 21 ""The Road Less Traveled""",simpleqa,short_form,no_thinking,0,0.0,0.9006006,0.05
simpleqa_346,"What day, month, and year did the patch from The Burning Crusade expansion of World of Warcraft reduce the cooldown of Crusader Strike from 10 to 6 seconds?","April 1, 2007",13 Nov 2007,simpleqa,short_form,no_thinking,0,0.0,0.9245022,0.05
simpleqa_347,Which fraternity did John Gilbert Layton become a part of while at McGill University?,Kappa Delta Psi,Sigma Chi,simpleqa,short_form,no_thinking,0,0.0,0.91599953,0.05
simpleqa_348,"What is the height (in meters) of the light multipurpose aircraft T-101 named Grach, based on the AN-2 biplane that was designed by Evgeny Grunin, which took its first flight on December 7, 1994?",10.5 meters,4.86 m,simpleqa,short_form,no_thinking,0,0.0,0.92703897,0.05
simpleqa_349,In what year was the talking head of Madame Leota updated to float around the Séance Room at Disneyland?,1994,2004,simpleqa,short_form,no_thinking,0,0.0,0.90736645,0.05
simpleqa_350,"In what year was Celia Hoyles appointed Professor of Mathematical Education at the Institute of Education, University of London?",1994,1984.,simpleqa,short_form,no_thinking,0,0.0,0.91532403,0.05
simpleqa_351,"What is the name of the team that Filip Hašek, the footballer, played against during his professional debut on July 22, 2018?",Brentford FC,Slovácko,simpleqa,short_form,no_thinking,0,0.0,0.88742435,0.05
simpleqa_352,"What reward did Mishary Alafasy receive on October 25, 2008?",National Order of Merit,Arab Creativity Oscar.,simpleqa,short_form,no_thinking,0,0.0,0.90010893,0.05
simpleqa_353,Off of what coast of Morrowind does the DLC Dragonborn take place?,Dragonborn Coast,North,simpleqa,short_form,no_thinking,0,0.0,0.90906554,0.05
simpleqa_354,"What trophy was won on October 12, 2019, by Kaizer Chiefs Football Club?",Café Cup,The Shell Ultra Helix Cup.,simpleqa,short_form,no_thinking,0,0.0,0.921882,0.05
simpleqa_355,What was the name of India's first-ever cricket team?,India National Team,Oriental Cricket Club,simpleqa,short_form,no_thinking,0,0.0,0.9140248,0.05
simpleqa_356,In which year did John B. Goodenough receive the Welch Award in Chemistry?,2019,2017,simpleqa,short_form,no_thinking,0,0.0,0.9323734,0.05
simpleqa_357,Who created the scarf that Isadora Duncan was wearing when she died in a car accident?,Sergei Diaghilev,Roman Chatov.,simpleqa,short_form,no_thinking,0,0.0,0.90557253,0.05
simpleqa_358,Who won the Benjamin Franklin Medal for Computer and Cognitive Science in 2003?,Alan Kay,John McCarthy,simpleqa,short_form,no_thinking,0,0.0,0.8961646,0.05
simpleqa_359,In which year did Pramod Kale (an Indian engineer) win the Shri Hari Om Ashram Prerit Vikram Sarabhai Award for System Analysis and Management Problems?,2016,1975,simpleqa,short_form,no_thinking,0,0.0,0.905949,0.05
simpleqa_360,Who wrote the music for the Romanian anthem?,Gheorghe Popescu,Anton Pann,simpleqa,short_form,no_thinking,0,0.0,0.9018288,0.05
simpleqa_361,For which work was Richard F. Fenno Jr. awarded the D.B. Hardeman Prize?,The Rise of the American Republic,Home Style: House Members in Their Districts,simpleqa,short_form,no_thinking,0,0.0,0.9062139,0.05
simpleqa_362,What role did Darsheel Safary play in the series Yeh Hai Aashiqui in 2016?,Music Director,Abhay,simpleqa,short_form,no_thinking,0,0.0,0.89763993,0.05
simpleqa_363,"What was the original name of the station ""Carlos Gardel"" on the Buenos Aires Subway?",Casa de la Cultura,Agüero,simpleqa,short_form,no_thinking,0,0.0,0.89348245,0.05
simpleqa_364,From which Louisiana university did former Belizean Prime Minister Manuel Esquivel earn his B.S. degree in physics?,University of Louisiana at Lafayette,"Loyola University, New Orleans",simpleqa,short_form,no_thinking,0,0.0,0.92345494,0.05
simpleqa_365,"In which year, month, and day was the Nokia 8110 announced?",April 2003,9 September 1996,simpleqa,short_form,no_thinking,0,0.0,0.90425766,0.05
simpleqa_366,What type of gun did Kaitlin Armstrong use to kill Moriah Wilson?,Ruger 1100.,SIG Sauer P365,simpleqa,short_form,no_thinking,0,0.0,0.91656315,0.05
simpleqa_367,"What was the complete name of the college in Delhi in which Ashraf Abbasi, the first Deputy Speaker of the National Assembly of Pakistan, studied?",University of Delhi,Lady Hardinge Medical College,simpleqa,short_form,no_thinking,0,0.0,0.90340453,0.05
simpleqa_368,"On which date (month, day, year) was Josep Clarà i Ayats' sculpture *Serenity*, located in Washington, D.C., dedicated?","April 15, 1999","March 12, 1924",simpleqa,short_form,no_thinking,0,0.0,0.910988,0.05
simpleqa_369,What did Vergil say to Dante in DMC 3 after stabbing him with the Yamato in their first fight?,"""Let the blood be on your hands.""","""Foolishness, Dante. Foolishness. Might controls everything. And without strength you can not protect anything. Let alone yourself.""",simpleqa,short_form,no_thinking,0,0.0,0.9074041,0.05
simpleqa_370,"Conservation work on Lord Limerick’s Follies at Tollymore Park, Newcastle, Co. Down, began in May 2010, in memory of which conservation architect who died in 2008?",Sir Robert McCulloch,Dick Oram,simpleqa,short_form,no_thinking,0,0.0,0.8989403,0.05
simpleqa_371,What were the names of the two sons of the Karnofsky family that Louis Armstrong helped?,Jack and Joe,Morris and Alex,simpleqa,short_form,no_thinking,0,0.0,0.9118429,0.05
simpleqa_372,"As of the 2020 census, what was the population of the city of Fort Oglethorpe, which is in the U.S. state of Georgia?","1,667","10,423",simpleqa,short_form,no_thinking,0,0.0,0.9236436,0.05
simpleqa_373,"On what day, month, and year did Camarillo Plaza in California unveil a 13-foot (4.0 m) in diameter floral clock for the first time?","April 15, 1994",19 May 2016,simpleqa,short_form,no_thinking,0,0.0,0.9115924,0.05
simpleqa_374,Which Google Sheets function is specifically designed to convert a Unix epoch timestamp to a regular datetime in the UTC timezone?,UNIXTOGMTIME,EPOCHTODATE,simpleqa,short_form,no_thinking,0,0.0,0.93009186,0.05
simpleqa_375,"What were the day, month, and year when Dr. Walensky said the Centers for Disease Control and Prevention (CDC) would make drastic changes in the wake of mistakes during the COVID-19 pandemic and outlined an overhaul of how the Centers for Disease Control and Prevention would analyze and share data and how they would communicate information to the general public?","April 12, 2021",17 August 2022,simpleqa,short_form,no_thinking,0,0.0,0.9233675,0.05
simpleqa_376,What is the name of Zanele Muholi's first solo exhibition?,"""Black is Beautiful""","""Visual Sexuality: Only Half the Picture""",simpleqa,short_form,no_thinking,0,0.0,0.90597284,0.05
simpleqa_377,In which season and episode of Peaky Blinders do Tommy and Alfie discuss crossing the line?,"Season 4, Episode 10.","Season 3, Episode 6",simpleqa,short_form,no_thinking,0,0.0,0.9260845,0.05
simpleqa_378,Which football team won the first and only ELFA Challenge Cup competition in 1922?,Belfast Celtic F.C.,Stoke Ladies,simpleqa,short_form,no_thinking,0,0.0,0.9002537,0.05
simpleqa_379,What was the name of the elementary school where World Changers Ministries Christian Center held their first worship service?,Cedar Ridge Elementary School,Kathleen Mitchell Elementary School,simpleqa,short_form,no_thinking,0,0.0,0.91668266,0.05
simpleqa_380,"On what day, month, and year was Joeri Verlinden born?",25 April 1986,22 January 1988,simpleqa,short_form,no_thinking,0,0.0,0.9232389,0.05
simpleqa_381,What year did Doris Salcedo get the Rolf Schock Prize in Visual Arts for the first time?,2014,2017,simpleqa,short_form,no_thinking,0,0.0,0.9223314,0.05
simpleqa_382,"On what month, day, and year did Google run its first live-action video doodle?","July 29, 2009","April 15, 2011",simpleqa,short_form,no_thinking,0,0.0,0.9137619,0.05
simpleqa_383,Who was the director responsible for the core web search algorithms from 2002 to 2005 at Google Inc.?,Sergey Brin,Peter Norvig,simpleqa,short_form,no_thinking,0,0.0,0.8993928,0.05
simpleqa_384,"Haddo House, designed by William Adam, contains a collection of 85 paintings by which artist?",Gainsborough,James Giles,simpleqa,short_form,no_thinking,0,0.0,0.896658,0.05
simpleqa_385,In which year did Maryam Mirzakhani (an Iranian mathematician) become a professor at Stanford University?,2013,2009,simpleqa,short_form,no_thinking,0,0.0,0.92398906,0.05
simpleqa_386,To whom was Ida Adamoff married?,Eliot Ness,Claude Bourdet,simpleqa,short_form,no_thinking,0,0.0,0.89890367,0.05
simpleqa_387,What is the name of track 8 on the album The Awesome Album that appeared on the Parks and Recreation TV series?,"""Rise Up""",Menace Ball,simpleqa,short_form,no_thinking,0,0.0,0.9043366,0.05
simpleqa_388,Who won the International Photography Awards' Discovery of the Year award in 2015?,Alessandra Sambataro,Ville Kansanen,simpleqa,short_form,no_thinking,0,0.0,0.9020486,0.05
simpleqa_389,"How many stolen vehicles were recovered in Nigeria by the Nigerian Police Force between 2002 and 2004, when Mustafa Adebayo Balogun was Nigeria's Inspector General of Police?","1,234 vehicles","2,148",simpleqa,short_form,no_thinking,0,0.0,0.9249337,0.05
simpleqa_390,How many total lunar eclipses were there in 1982?,1,3,simpleqa,short_form,no_thinking,0,0.0,0.9126531,0.05
simpleqa_391,"What were the day, month, and year when Instagram introduced comment liking?","July 20, 2016","December 6, 2016",simpleqa,short_form,no_thinking,0,0.0,0.9288857,0.05
simpleqa_392,"Who wrote the lyrics to ""Dream Serenade,"" the opening theme song for the radio program ""The American Album of Familiar Music""?",Bryan Adams,Alfred Bryan,simpleqa,short_form,no_thinking,0,0.0,0.91560936,0.05
simpleqa_393,What year was the LEGO part with ID 33085 first released?,2016,1998,simpleqa,short_form,no_thinking,0,0.0,0.9080322,0.05
simpleqa_394,"On what day, month, and year was Algerian artist Mohammed Racim born?","February 21, 1933","June 24th, 1896.",simpleqa,short_form,no_thinking,0,0.0,0.9161416,0.05
simpleqa_395,"When was the exact day, month, and year the FPT University was founded?","March 1, 2006","September 8, 2006",simpleqa,short_form,no_thinking,0,0.0,0.9282614,0.05
simpleqa_396,"What is the dry weight, in pounds, of the Honda RC143 (1960)?",1200 pounds,205,simpleqa,short_form,no_thinking,0,0.0,0.91521496,0.05
simpleqa_397,"What university did Mustafa Adebayo Balogun, former Inspector General of Police (Nigeria), obtain a law degree from?",University of Ibadan,University of Ibadan,simpleqa,short_form,no_thinking,1,1.0,1.0,0.05
simpleqa_398,Who received the IEEE Frank Rosenblatt Award in 2013?,Yoshua Bengio,Terrence Sejnowski,simpleqa,short_form,no_thinking,0,0.0,0.9025642,0.05
simpleqa_399,"In which month and year did Apple add the ability for users to speak ""Hey Siri"" to enable the assistant without the requirement of physically handling the device?",October 2012,September 2014.,simpleqa,short_form,no_thinking,0,0.0,0.9132423,0.05
simpleqa_400,In which year was Srinagar declared a UNESCO Creative City?,2010,2021,simpleqa,short_form,no_thinking,0,0.0,0.92160475,0.05
simpleqa_401,"Who won the 2015 Maine State Pumpkin and Squash Weigh-Off, held at the Cumberland Fair?",Cumberland Fairgrounds,Edwin Pierpont,simpleqa,short_form,no_thinking,0,0.0,0.89418405,0.05
simpleqa_402,"What position did Kelly Clarkson's album, ""Meaning of Life,"" receive on the 2018 year-end US Top Album Sales charts on Billboard?",Number 1,89,simpleqa,short_form,no_thinking,0,0.0,0.9132391,0.05
simpleqa_403,"When NASA's communication director reported in 2020 that NASA planned to land astronauts on the Moon as part of the U.S. Artemis program, what was the total number of female candidates in the program?",12,Nine,simpleqa,short_form,no_thinking,0,0.0,0.91042024,0.05
simpleqa_404,How many times has the Pakistan People's Party emerged as the leading opposition party in Pakistan on a national level until 2022?,10 times,four,simpleqa,short_form,no_thinking,0,0.0,0.91810817,0.05
simpleqa_405,Who choreographed Issey Miyake's produced “Aomori University Men’s Rhythmic Gymnastics Team” performance?,Takako Sato,Daniel Ezralow,simpleqa,short_form,no_thinking,0,0.0,0.89774126,0.05
simpleqa_406,"Who composed the music for the song ""We Rollin"" by Punjabi singer Shubh?",Rahul S. Bhatia,Anabolic Beatz.,simpleqa,short_form,no_thinking,0,0.0,0.8961513,0.05
simpleqa_407,Whose painting was purchased by Peter Arrell Browne Widener in 1911 for just over half a million USD?,Edgar Degas,Rembrandt,simpleqa,short_form,no_thinking,0,0.0,0.9081989,0.05
simpleqa_408,"On what day, month, and year did Frank Schreider, an American explorer, die?","April 14, 1943","January 21, 1994",simpleqa,short_form,no_thinking,0,0.0,0.91507864,0.05
simpleqa_409,"Which day, month, and year marked the beginning of Moncef Bey's reign?","April 23, 1956","19 June, 1942",simpleqa,short_form,no_thinking,0,0.0,0.91127217,0.05
simpleqa_410,"What is the title of the tenth track on the album ""Now is the Time"" by South African singer Brenda Fassie, which was released in August 1996?","""Kamikaze""",No Yana,simpleqa,short_form,no_thinking,0,0.0,0.9026278,0.05
simpleqa_411,"What year was the municipality of Sativasur, Boyacá, Colombia, founded?",1872,1720,simpleqa,short_form,no_thinking,0,0.0,0.8949509,0.05
simpleqa_412,"Who was the first principal of Brihaspati Vidyasadan, a school in Kathmandu, Nepal, established in 1985?",Rajendra Bahadur Sharma,Maurice Banerjee,simpleqa,short_form,no_thinking,0,0.0,0.9088575,0.05
simpleqa_413,"The sportsperson who suffered from cardiac arrest on January 3, 2021, was from which sports background in India?",Football,Cricket,simpleqa,short_form,no_thinking,0,0.0,0.91509366,0.05
simpleqa_414,"At the time of his birth, what was the name of the town in which the former Prime Minister of Poland Kazimierz Władysław Bartel was born?",Włocławek,Lemberg.,simpleqa,short_form,no_thinking,0,0.0,0.8971443,0.05
simpleqa_415,"What was the first and last name of the first female who won all four major performing arts awards: Emmy, Grammy, Oscar, and Tony (EGOT)?",Meryl Streep,Helen Hayes,simpleqa,short_form,no_thinking,0,0.0,0.9041779,0.05
simpleqa_416,Why did Alex Trebek drop out of military college in Quebec?,He was diagnosed with cancer.,He was asked to cut his hair,simpleqa,short_form,no_thinking,0,0.0,0.91962415,0.05
simpleqa_417,Which year was the drug Metformin introduced as a medication in France?,1958,1957,simpleqa,short_form,no_thinking,0,0.0,0.9258222,0.05
simpleqa_418,"What was the total number of homeless individuals counted in Downey, California, by the Los Angeles Homeless Services Authority's Greater Los Angeles Homeless Count in 2022?","1,663",218,simpleqa,short_form,no_thinking,0,0.0,0.91010576,0.05
simpleqa_419,In which month and year was Durga Prasad Dhar (an Indian politician) appointed as the Union Minister for Planning?,July 2009,"July, 1972",simpleqa,short_form,no_thinking,0,0.0,0.92636824,0.05
simpleqa_420,Who was the Friday night headliner of ArcTanGent 2013 on the Arc stage?,Mumford & Sons,65daysofstatic,simpleqa,short_form,no_thinking,0,0.0,0.8953182,0.05
simpleqa_421,Who won the Anonymous Was A Woman award with a pure drawing in 2019?,Miki Tanaka,Marsha Cottrell,simpleqa,short_form,no_thinking,0,0.0,0.9010408,0.05
simpleqa_422,"On what day, month, and year did the Brazilian mathematician Leopoldo Luis Cabo Penna Franca marry Ana Cristina Leonardos?","July 1, 1943","July 28, 1983",simpleqa,short_form,no_thinking,0,0.0,0.9199092,0.05
simpleqa_423,"After relinquishing his office as Governor of the State Bank of Pakistan, which position was Aftab Ghulam Nabi Kazi appointed to in the Government of Pakistan?",Minister of Finance,Deputy Chairman Planning Commission,simpleqa,short_form,no_thinking,0,0.0,0.9105448,0.05
simpleqa_424,What item was found in a damaged wooden coffin in July 2018 by Ramadan Badry Hussein?,Sphinx stone.,Mask,simpleqa,short_form,no_thinking,0,0.0,0.90401345,0.05
simpleqa_425,"What famous line does Prince Aemond say to his mother, Alicent, when he loses his eye in House of the Dragon?","""May the gods forgive you.""","""Do not mourn me, Mother. It was a fair exchange. I may have lost an eye, but I gained a dragon.""",simpleqa,short_form,no_thinking,0,0.0,0.91208935,0.05
simpleqa_426,"On what day, month, and year did the Czech mathematician Miroslav Fiedler die?","April 2, 1949",20 November 2015,simpleqa,short_form,no_thinking,0,0.0,0.9029551,0.05
simpleqa_427,Who is the credited producer for the Silent Hill 2 Original Soundtrack released in 2001?,Klaus Badelt,Takaharu Ikeda,simpleqa,short_form,no_thinking,0,0.0,0.8962803,0.05
simpleqa_428,How many new subclasses were introduced in Tasha's Cauldron of Everything (not including reprints from previous books)?,12,22,simpleqa,short_form,no_thinking,0,0.0,0.9061102,0.05
simpleqa_429,"In which year was the municipality of Heliconia, Antioquia, Colombia, founded?",1872,1814,simpleqa,short_form,no_thinking,0,0.0,0.8962511,0.05
simpleqa_430,In whose honor was the Leipzig 1877 tournament organized?,Barnett.,Adolf Anderssen,simpleqa,short_form,no_thinking,0,0.0,0.8949069,0.05
simpleqa_431,What is the chemical name of the drug previously known to treat bacterial infections that Dr. William Schwartz discovered also acts as a diuretic in people with congestive heart failure?,Furosemide,Sulfanilamide.,simpleqa,short_form,no_thinking,0,0.0,0.925417,0.05
simpleqa_432,"In what year did Washington, D.C.'s Gay Pride Day first name a person of color as the Grand Marshal of its parade?",2008,1983.,simpleqa,short_form,no_thinking,0,0.0,0.9051912,0.05
simpleqa_433,What is the name of the documentary Ellen Kuzwayo was involved in with Betty Wolpert in 1982?,"""Black and White""",Awake from Mourning,simpleqa,short_form,no_thinking,0,0.0,0.9052985,0.05
simpleqa_434,What is the name of Vivienne Westwood's Spring-Summer 1983 collection?,"Vivienne Westwood's Spring-Summer 1983 collection was named ""The New Wave.""",Punkature,simpleqa,short_form,no_thinking,0,0.0,0.8980337,0.05
simpleqa_435,"What year was the municipality of Girardota, Antioquia, Colombia, founded?",1872,1620,simpleqa,short_form,no_thinking,0,0.0,0.9031216,0.05
simpleqa_436,Who won the silver medal in men's individual foil fencing in the Tokyo 2020 Olympics?,Goran Ivanisevic,Daniele Garozzo,simpleqa,short_form,no_thinking,0,0.0,0.90041125,0.05
simpleqa_437,In what year was Sir Syed Ahmed Khan appointed as the Munsif of Fatehpur Sikri?,1876,1841,simpleqa,short_form,no_thinking,0,0.0,0.9108899,0.05
simpleqa_438,Who was the commencement speaker at the Massachusetts Institute of Technology (MIT) in 1994?,Steve Jobs,His Highness Karim Aga Khan IV,simpleqa,short_form,no_thinking,0,0.0,0.8946776,0.05
simpleqa_439,In what month and year was the Flitzer on Surfside Pier retired?,July 2023,September 2018,simpleqa,short_form,no_thinking,0,0.0,0.91835576,0.05
simpleqa_440,What was the nationality of the scientists who used lasers to measure Usain Bolt’s performance in the different stages of a 100-meter race held in September 2011?,Australian,Belgian,simpleqa,short_form,no_thinking,0,0.0,0.91765213,0.05
simpleqa_441,"Who did Kiyosi Ito collaborate with to publish ""On the Probability Distribution on a Compact Group""?",Sergei Bernstein,Yukiyosi Kawada,simpleqa,short_form,no_thinking,0,0.0,0.8951481,0.05
simpleqa_442,What year was LEGO part ID 3778 initially released?,2001,1979,simpleqa,short_form,no_thinking,0,0.0,0.9032696,0.05
simpleqa_443,Which scientist was awarded the Gregori Aminoff Prize in 1996?,Robert A. H. van der Waals,Philip Coppens,simpleqa,short_form,no_thinking,0,0.0,0.9001482,0.05
simpleqa_444,Which school did Carl Van Vechten graduate from in 1898?,University of Michigan,Washington High School.,simpleqa,short_form,no_thinking,0,0.0,0.89909166,0.05
simpleqa_445,"Which interstate is located near Ramby Avenue, where the KTCZ-FM transmitter on the KMSP Tower is located?",I-495,Interstate 694,simpleqa,short_form,no_thinking,0,0.0,0.9147898,0.05
simpleqa_446,"What year was the municipality of Hispania, Antioquia, Colombia, founded?",1876,1925,simpleqa,short_form,no_thinking,0,0.0,0.91442996,0.05
simpleqa_447,"What were the month and year when Google hosted a hacking contest aimed at computer security experts called ""Pwnium""?",October 2016,March 2014,simpleqa,short_form,no_thinking,0,0.0,0.91627043,0.05
