id,question,prediction,ground_truth,dataset,task_type,thinking_mode,is_correct,correctness_score,similarity,poincare_scale
nq_190,who killed barry allen's mom tv show,"In the TV show *The Flash*, Barry Allen's mother, Nora Allen, was killed by the Reverse-Flash (Eobard Thawny) in the episode ""The Return of the Mole Rats."" However, it is later revealed that the real killer was the Reverse-Flash, who had been lying about the incident.","['the Reverse-Flash', 'Professor Eobard Thawne']",natural_questions,long_form,no_thinking,0,0.0526315789473684,0.9393052,0.05
nq_191,do you need a permit or license to own a gun in florida,"In Florida, you do not need a permit or license to own a gun, but you must comply with state laws regarding gun ownership and usage. However, certain individuals, such as those with a criminal record or a mental health history, may be prohibited from owning a firearm. Additionally, specific laws apply to concealed carry, which requires a permit.",['No'],natural_questions,long_form,no_thinking,0,0.0,0.9156665,0.05
nq_192,who had the most governmental power under the articles of confederation,"Under the Articles of Confederation, the **Congress** had the most governmental power. The Articles established a weak central government, with most authority residing with the individual states. Congress could declare war, regulate trade, and make treaties, but it lacked the power to tax or enforce laws directly. The Constitution replaced the Articles in 1789, creating a stronger federal government.",['the states'],natural_questions,long_form,no_thinking,0,0.0399999999999999,0.93460894,0.05
nq_193,where can the mona lisa be found today,"The Mona Lisa is displayed in the Louvre Museum in Paris, France.","['Musée du Louvre, Paris', 'Louvre Museum in Paris']",natural_questions,long_form,no_thinking,1,0.5714285714285715,0.957434,0.05
nq_194,where did the indian myna bird come from,"The Indian myna bird (Acridotheres tristis) is native to South Asia, including India, Pakistan, Bangladesh, and Sri Lanka. It is a common urban bird in many parts of the region.","['native to Asia', 'Asia']",natural_questions,long_form,no_thinking,0,0.1999999999999999,0.9401833,0.05
nq_195,when does the cannes film festival take place,"The Cannes Film Festival takes place in May each year, typically starting on the first Friday of the month and lasting for about 10 days. The exact dates vary slightly each year but usually occur in the second week of May.","['Cannes, France', 'usually in May']",natural_questions,long_form,no_thinking,0,0.1538461538461538,0.939138,0.05
nq_196,what was the outcome of the battle of san juan hill,"The outcome of the Battle of San Juan Hill was a victory for the United States Army, led by Colonel Theodore Roosevelt, against the Cuban forces during the Spanish-American War in 1898. The battle was part of the larger Spanish-American War and marked a significant event in the U.S. campaign to gain control of Cuba.",['Cuban-American victory'],natural_questions,long_form,no_thinking,0,0.0425531914893617,0.9398439,0.05
nq_197,who was the guy who died in glee,"The guy who died in *Glee* was Blaine Berry, played by Cameron Kirk. He was a character in the show's second season and was part of the New Directions cast.",['Cory Allan Michael Monteith'],natural_questions,long_form,no_thinking,0,0.0,0.9326221,0.05
nq_198,who was the ruler of england in 1616,The ruler of England in 1616 was King James I.,['James I'],natural_questions,long_form,no_thinking,1,0.3636363636363636,0.9461048,0.05
nq_199,who won the champions league final in 2016,The champions league final in 2016 was won by Real Madrid. They defeated Juventus 4-1 in a dramatic final at the Santiago Bernabéu Stadium.,['Real Madrid'],natural_questions,long_form,no_thinking,0,0.1739130434782608,0.93686765,0.05
nq_200,where was percy jackson and the olympians filmed,"*""Percy Jackson and the Olympians""* was primarily filmed in Vancouver, Canada. The series was shot on location in various parts of the city, including the Vancouver Boardwalk, Stanley Park, and the Vancouver Aquarium, to create the fantasy and mythological atmosphere of the show. Additionally, some scenes were filmed at the Vancouver Film Centre and other locations to enhance the visual effects and storytelling.","['Vancouver', 'Mission, British Columbia']",natural_questions,long_form,no_thinking,0,0.0363636363636363,0.9370826,0.05
nq_201,when does the new episodes of supernatural start,"New episodes of *Supernatural* typically air on Monday nights at 8:00 PM EST (8:30 PM CST) on The CW Network. The specific start date of new episodes varies by season, but the show generally follows this schedule. For the most accurate and up-to-date information, check The CW Network's official schedule or the show's official website.","['October\xa012,\xa02017', 'May\xa03,\xa02018', 'October 12, 2017']",natural_questions,long_form,no_thinking,0,0.0,0.9304708,0.05
nq_202,when does the miz and maryse show start,"The Mizzzy and Maryse Show (also known as ""The Mizzzy and Maryse Show"") is a children's television program that aired on CBS. It originally premiered on September 13, 1983, and ran for a total of 35 episodes over the course of its run. The show was created by Bob Keeshan, who also created ""The Muppet Show"" and ""The Muppet Movie."" The series was a spin-off of ""The Muppet Show,"" featuring the characters Mizzzy and Maryse, who were originally part of the ""Sesame Street"" universe. The show was designed to be educational and entertaining for young children, focusing on learning through play and interaction. The series was canceled after its run, but it left a lasting impact on children's television.",['2018'],natural_questions,long_form,no_thinking,0,0.0,0.92394155,0.05
nq_203,where was the italian episode of everybody loves raymond filmed,"The Italian episode of *Everybody Loves Ray* was filmed in Rome, Italy.",['Anguillara Sabazia outside of Rome'],natural_questions,long_form,no_thinking,0,0.25,0.93969256,0.05
nq_204,who won women's singles us open 2017,The winner of the Women's Singles US Open 2017 was **Simona Halep** of Romania.,['Sloane Stephens'],natural_questions,long_form,no_thinking,0,0.0,0.9386649,0.05
nq_205,when was christmas first celebrated as a holiday,"Christmas was first celebrated as a holiday in the 4th century, during the early Christian era. It was initially observed as a Christian feast day to commemorate the birth of Jesus Christ, though the celebration of Christmas as a holiday in the Western world became more widespread after the conversion of the Roman Empire to Christianity in the 6th century. The modern Christmas holiday as we know it today became more prominent in the 16th and 17th centuries, particularly in England and Europe.",['336'],natural_questions,long_form,no_thinking,0,0.0,0.92110044,0.05
nq_206,what is billy last name in where the red fern grows,"In the book *Where the Red Fern Grows*, Billy's last name is Gibson.","['Colman', 'Billy Colman']",natural_questions,long_form,no_thinking,0,0.0,0.9294784,0.05
nq_207,who sang the song i wanna be sedated,"The song ""I Wanna Be Sedated"" was sung by The Cramps.",['the Ramones'],natural_questions,long_form,no_thinking,0,0.0,0.93562585,0.05
nq_208,where is the hero golf challenge being played,"The Hero Golf Challenge is being played at the TPC Deer Valley in Phoenix, Arizona.","['The Bahamas', 'Albany development in the Bahamas']",natural_questions,long_form,no_thinking,0,0.1176470588235294,0.9278786,0.05
nq_209,who wrote catch 22 (both names),Joseph Heller and Robert C. O'Brien.,"['Joseph Heller.', 'American author Joseph Heller', 'Joseph Heller']",natural_questions,long_form,no_thinking,1,0.5,0.95475376,0.05
nq_210,who issued gold coins for the first time in india,"The first gold coins in India were issued by the Gupta Empire, particularly during the reign of Chandragupta I in the 4th century AD. However, the first known gold coin in India was the ""Rupaka"" minted by the Gupta dynasty. The Gupta Empire is widely recognized as the first to issue gold coins in India.",['Gupta Empire'],natural_questions,long_form,no_thinking,0,0.0833333333333333,0.9414768,0.05
nq_211,bruce springsteen we shall overcome the seeger sessions songs,"""Bruce Springsteen - We Shall Overcome"" is a song recorded by Bruce Springsteen for the *Seeger Sessions* album, which was released in 2010. The song is a cover of the traditional civil rights anthem ""We Shall Overcome,"" reimagined with Springsteen's signature style and featuring contributions from other artists on the album.","['""Old Dan Tucker""', '""Erie Canal""', '""Jacob\'s Ladder""', '""Shenandoah""', '""Mrs. McGrath""', '""We Shall Overcome""', '""My Oklahoma Home""', '""Jesse James""']",natural_questions,long_form,no_thinking,0,0.1276595744680851,0.92853886,0.05
nq_212,when was the last time mount ruapehu erupted,"The last known eruption of Mount Ruapehu occurred on **February 18, 2019**. This was a significant event that led to the closure of the Tongariro Alpine Crossing trail and prompted evacuations due to the risk of volcanic activity.",['25 September 2007'],natural_questions,long_form,no_thinking,0,0.0,0.92662066,0.05
nq_213,when does planet of the apes come out 2017,"The 2017 release of *Planet of the Apes* was on June 23, 2017.","['July 14, 2017', 'July\xa014,\xa02017']",natural_questions,long_form,no_thinking,0,0.1428571428571428,0.94497806,0.05
nq_214,where was the movie silver linings playbook filmed,"The movie *Silver Linings Playbook* was primarily filmed in New Jersey, USA. Key locations include the Somerset Street neighborhood in Newark, New Jersey, and the Somerset Street apartment where the main character, Pat, lives. The film also features scenes shot in Philadelphia, Pennsylvania, and other locations in New Jersey.","['Ridley Park', 'Lansdowne', 'just outside Philadelphia, Pennsylvania', 'Upper Darby']",natural_questions,long_form,no_thinking,0,0.0833333333333333,0.9237346,0.05
nq_215,who hit the first home run in the houston astrodome,"The first home run in the Houston Astrodome was hit by Paul Blair of the Houston Astros on April 10, 1970.",['Mickey Mantle'],natural_questions,long_form,no_thinking,0,0.0,0.92934996,0.05
nq_216,how many students does monarch high school have,"As of the most recent data available (2023), Monarch High School, which is part of the Monarch School District in Oregon, has approximately 1,100 students. However, enrollment numbers can vary slightly from year to year. For the most accurate and up-to-date information, it is recommended to check the official Monarch School District website or contact the school directly.","['2,406']",natural_questions,long_form,no_thinking,0,0.0,0.9253264,0.05
nq_217,what is the female lion called in lion king,"In The Lion King, a female lion is called a lioness.",['Nala'],natural_questions,long_form,no_thinking,0,0.0,0.9348696,0.05
nq_218,who plays carrie's boss on king of queens,Answer: Jason Mewes plays Carrie's boss on *King of Queens*.,"['Doug Pruzan', 'Alex Skuby']",natural_questions,long_form,no_thinking,0,0.0,0.9312407,0.05
nq_219,what is the minimum wage in france per hour,"As of 2023, the minimum wage in France is 16.35 euros per hour. This rate applies to most employees, though there are some exceptions for certain sectors or workers with specific conditions.","['11.16', '€9.88 per hour.']",natural_questions,long_form,no_thinking,0,0.1176470588235294,0.92528,0.05
nq_220,who laid the foundation of school of possibilism,The foundation of the school of possibilism was laid by William Morris Davis.,"['Strabo', 'Marshall Sahlins']",natural_questions,long_form,no_thinking,0,0.0,0.92404234,0.05
nq_221,right to property according to the constitution of india is a,"right to property according to the constitution of india is a **fundamental right** (until 2005), but after the 44th amendment act, 1978, it was **removed from the list of fundamental rights** and is now a **civil right**.",['constitutional right'],natural_questions,long_form,no_thinking,0,0.0588235294117647,0.9405593,0.05
nq_222,who wrote the song always be humble and kind,"The song ""Always Be Humble and Kind"" was written by Chris Tompkins and performed by Chris Tompkins. It was also covered by various artists, including The All-American Rejects.",['Lori McKenna'],natural_questions,long_form,no_thinking,0,0.0,0.9235902,0.05
nq_223,who penned the famous indian epic the ramayana,The famous Indian epic *Ramayana* was penned by Sage Valmiki.,"['Valmiki', 'the Hindu sage Valmiki']",natural_questions,long_form,no_thinking,1,0.3333333333333333,0.93825907,0.05
nq_224,who has become the new chairman of sebi,"As of the latest update in 2024, the new chairman of SEBI (Securities and Exchange Board of India) is **K. V. Subramanian**. He assumed office on April 1, 2024, following the retirement of his predecessor, Ajay Kumar.",['Ajay Tyagi'],natural_questions,long_form,no_thinking,0,0.0555555555555555,0.93351483,0.05
nq_225,the radiographic term used to describe the dense bone of the socket and septal crest is,Answer: cortical bone,"['lamina dura', 'alveolar process', 'the lamina dura']",natural_questions,long_form,no_thinking,0,0.0,0.9454229,0.05
nq_226,who has scored more goals in the premier league,"As of the latest data available up to the 2023–2024 season, the player with the most goals in the Premier League is **Harry Kane**. He has scored over 200 goals in the competition. However, if we are comparing the all-time top scorers, **Alan Shearer** holds the record with 180 goals for Blackburn Rovers, but he played in the Football League (now EPL) before the Premier League was formed. The current Premier League all-time top scorer is **Harry Kane** with 182 goals as of the 2023–2024 season.",['Alan Shearer'],natural_questions,long_form,no_thinking,0,0.0526315789473684,0.9303731,0.05
nq_227,who sings the theme song for the tv show cops,"The theme song for the TV show *Cops* is sung by The Mamas & The Papas. The song is titled ""California Dreaming,"" which was originally recorded by The Mamas & The Papas in 1969. However, the version used in the *Cops* theme is a cover by The Mamas & The Papas, which was used in the show's opening credits.","['Inner Circle', 'Jamaican reggae band Inner Circle']",natural_questions,long_form,no_thinking,0,0.0,0.92472154,0.05
nq_228,where can you find convergent boundaries on earth,"Convergent boundaries can be found at the edges of tectonic plates where two or more plates move toward each other. These boundaries are typically located at:

- **Oceanic-continental convergent boundaries** (e.g., the Pacific Plate and the North American Plate)
- **Oceanic-oceanic convergent boundaries** (e.g., the Pacific Plate and the Philippine Sea Plate)
- **Continental-continental convergent boundaries** (e.g., the Indian-Australian Plate and the Eurasian Plate)

These boundaries are often associated with mountain ranges, volcanic activity, and earthquakes.",['Mariana Trench'],natural_questions,long_form,no_thinking,0,0.0,0.9367969,0.05
nq_229,what nba player has scored the most 3 pointers,"As of the latest data up to 2023, the NBA player with the most 3-pointers in his career is Stephen Curry of the Golden State Warriors. Curry has made over 3,500 career 3-pointers, which is the highest total in NBA history.",['Ray Allen'],natural_questions,long_form,no_thinking,0,0.0,0.9296736,0.05
nq_230,where is nuclear energy used most in the world,"Nuclear energy is used most in the world in **China**, followed by **United States**, **France**, and **Russia**. However, if considering the **highest percentage of electricity generated from nuclear power**, **France** leads with over 70% of its electricity coming from nuclear sources.","['United States', 'France']",natural_questions,long_form,no_thinking,0,0.097560975609756,0.92763007,0.05
nq_231,when is the last time the vikings were in the nfc championship,"The Minnesota Vikings last appeared in the NFC Championship Game on January 23, 2021, where they lost to the Los Angeles Rams 20-17.","['1976', '2017/18']",natural_questions,long_form,no_thinking,0,0.0,0.91820437,0.05
nq_232,who played ice queen in chronicles of narnia,"The ""Ice Queen"" in *The Chronicles of Narnia* series is a character from *The Chronicles of Narnia: The Lion, the Witch and the Wardrobe*. She is played by **Tara Fitzgerald**.","['Tilda Swinton', 'Laura Brent']",natural_questions,long_form,no_thinking,0,0.0,0.9351359,0.05
nq_233,who was the pinkerton detective agency's first female detective,The Pinkerton Detective Agency's first female detective was **Mary Phagan**. She joined the agency in 1872 and became one of the first women to work as a detective in the United States.,['Kate Warne'],natural_questions,long_form,no_thinking,0,0.0,0.9279633,0.05
nq_234,who has the most goals in soccer 2018,"As of the end of the 2018 season, the player with the most goals in soccer (specifically in the Premier League) was Harry Kane of Manchester United. However, if the question is about the overall top scorer in all competitions worldwide in 2018, then the answer is Lionel Messi, who scored 35 goals in the 2018 season. 

For clarity, if the question refers to the 2018 World Cup, the top scorer was Harry Kane with 6 goals. If it refers to the 2018 Premier League season, the top scorer was Harry Kane with 27 goals. 

To answer accurately, the question needs to specify the context (World Cup, Premier League, etc.). Based on the most common interpretation, the answer is: **Harry Kane** with 6 goals in the 2018 World Cup.",['Ali Daei'],natural_questions,long_form,no_thinking,0,0.0,0.9219373,0.05
nq_235,how many hospitals are there in the united states,"As of the most recent data available (2023), there are approximately 6,000 hospitals in the United States. This number includes both public and private hospitals, as well as various types of healthcare facilities.","['5,534 registered hospitals', '5,534']",natural_questions,long_form,no_thinking,0,0.0588235294117647,0.93753743,0.05
nq_236,who has won the cma entertainer of the year the most,"The CMA Entertainer of the Year award has been won by several artists, but the most awarded artist is **Garth Brooks**, who has won the award **five times**.",['Garth Brooks'],natural_questions,long_form,no_thinking,0,0.1538461538461538,0.9430802,0.05
nq_237,who carried the usa flag in opening ceremony,"The U.S. flag was carried into the opening ceremony by the U.S. Olympic Team. The specific athlete or athletes who carried the flag can vary each Games, depending on the event and the selection by the U.S. Olympic Committee. For the most recent Games, the flag was carried by athletes from the U.S. team. For example, at the 2022 Winter Olympics, the U.S. flag was carried by athletes from the U.S. team. For the 2024 Summer Olympics, the flag was carried by athletes from the U.S. team. The exact individuals can be determined by checking the official Olympic website or announcements for the specific event.",['Erin Hamlin'],natural_questions,long_form,no_thinking,0,0.0,0.92415196,0.05
nq_238,when did the first pair of yeezys come out,The first pair of Yeezys came out in 2010.,"['February 14, 2015']",natural_questions,long_form,no_thinking,0,0.0,0.9322103,0.05
nq_239,what is the meaning of the name comanche,"The name ""Comanche"" refers to a Native American people who historically lived in the southern Great Plains region of what is now the United States. The term is also used to describe the language and culture of the Comanche people. The word ""Comanche"" is derived from the Spanish term ""comanche,"" which was used by early Spanish explorers to refer to the people. The Comanche were known for their skill in warfare and their role as horsemen and traders.",['enemy'],natural_questions,long_form,no_thinking,0,0.0,0.9247672,0.05
nq_240,who sang i dreamed a dream in les miserables,"The song ""I Dreamed a Dream"" from *Les Misérables* was performed by Elaine Stritch in the original Broadway production. However, the most famous rendition is by the character Fantine, sung by Sophie Marceau in the 1980 film adaptation. In the original musical, the song is performed by the character of Cosette, sung by Anne Murray in the 1985 film. The song is a pivotal moment in the story, highlighting Fantine's hopes and dreams.","['Rose Laurens', 'Fantine', 'the character Fantine']",natural_questions,long_form,no_thinking,0,0.064516129032258,0.9262605,0.05
nq_241,who did the dominican republic gain its independence from,The Dominican Republic gained its independence from Spain in 1865.,['Haiti'],natural_questions,long_form,no_thinking,0,0.0,0.93268675,0.05
nq_242,what was the real name of saudi arabia,The real name of Saudi Arabia is the Kingdom of Saudi Arabia.,['the Saudi Arab kingdom'],natural_questions,long_form,no_thinking,1,0.3076923076923076,0.94951695,0.05
nq_243,when does the shape of water book come out,"The book *The Shape of Water* was released on October 12, 2017.","['March 6, 2018']",natural_questions,long_form,no_thinking,0,0.0,0.941725,0.05
nq_244,who wrote ain't living long like this,"""Ain't Living Long Like This"" was written by Bob Seger.",['Rodney Crowell'],natural_questions,long_form,no_thinking,0,0.0,0.9346007,0.05
nq_245,when did they stop putting lead in paint,"The United States stopped producing lead-based paint in 1978, following the passage of the Lead-Based Paint Act. However, lead-based paint was commonly used until the 1980s, and it was banned for use in residential buildings in 1978. The ban was part of efforts to reduce lead exposure, especially for children.",['1992'],natural_questions,long_form,no_thinking,0,0.0,0.92494667,0.05
nq_246,where does no game no life anime end,"The *No Game No Life* anime series ends with the release of its final episode, which is the 50th episode. The series concluded its run on October 20, 2018. The anime adaptation of the light novel series by Kōsuke Akatsuki and Yukiya Nishida ended after 50 episodes, with the final episode being the conclusion of the story. The manga series, however, was continued by the author after the anime ended.","['the Elkia Federation', 'the sixth volume']",natural_questions,long_form,no_thinking,0,0.0,0.9219994,0.05
nq_247,what does the msc in msc cruises stand for,"MSC stands for ""Maritime Shipping Company"" in the context of MSC Cruises. Specifically, MSC Cruises is a subsidiary of MSC Group, which is a leading global player in the cruise and shipping industry.","['Mediterranean Shipping Company S.A.', 'Mediterranean Shipping Company']",natural_questions,long_form,no_thinking,0,0.125,0.93739915,0.05
nq_248,who starred in the film walk the line,The film *Walk the Line* stars Johnny Depp as Johnny Cash and Reese Witherspoon as June Carter Cash.,"['Ginnifer Goodwin', 'Reese Witherspoon', 'Dallas Roberts', 'Joaquin Phoenix', 'Robert Patrick']",natural_questions,long_form,no_thinking,0,0.2222222222222222,0.931024,0.05
nq_249,when were the beatles inducted into the rock and roll hall of fame,The Beatles were inducted into the Rock and Roll Hall of Fame in 1988.,['1988'],natural_questions,long_form,no_thinking,0,0.1538461538461538,0.9314681,0.05
nq_250,what is the job of the whip in congress,The job of the whip in Congress is to ensure that members of a party remain committed to the party's position and to coordinate party strategy and voting decisions. The whip also helps maintain party discipline and assists in gathering information and resources for the party's legislative agenda.,['to ensure party discipline'],natural_questions,long_form,no_thinking,0,0.1739130434782608,0.94356316,0.05
nq_251,who is the director of nightmare before christmas,The director of *The Nightmare Before Christmas* is Henry Selick.,['Henry Selick'],natural_questions,long_form,no_thinking,1,0.4,0.94287914,0.05
nq_252,what is australia's location in the world and region,"Australia is located in the southern hemisphere, in the region of Oceania. It is the sixth largest country in the world by land area and is situated between the Indian Ocean and the Pacific Ocean.",['Oceania'],natural_questions,long_form,no_thinking,0,0.0666666666666666,0.94025284,0.05
nq_253,how many pennsylvania house of representatives are there,The Pennsylvania House of Representatives has 203 members.,"['203', '203 members']",natural_questions,long_form,no_thinking,1,0.4444444444444445,0.9435918,0.05
nq_254,how long is a whale shark in meters,A whale shark can grow up to 12.5 meters (41 feet) in length.,"['12.65\xa0m', 'estimated at 9.7\xa0m', '9.7\xa0m']",natural_questions,long_form,no_thinking,0,0.0,0.93671787,0.05
nq_255,what is the meaning of the name mandy,"The name ""Mandy"" is a informal or diminutive form of the name ""Mandy"" itself, which is a variation of the name ""Mandy"" and is often used as a nickname for ""Mandy"" or ""Mandy."" It is a unisex name and can be used for both boys and girls. The name has roots in the English language and is often associated with the name ""Mandy,"" which is a short form of ""Mandy"" or ""Mandy."" The name is not directly related to the name ""Mandy"" but is often used as a nickname for ""Mandy"" or ""Mandy."" The name is not directly related to the name ""Mandy"" but is often used as a nickname for ""Mandy"" or ""Mandy."" The name is not directly related to the name ""Mandy"" but is often used as a nickname for ""Mandy"" or ""Mandy."" The name is not directly related to the name ""Mandy"" but is often used as a nickname for ""Mandy"" or ""Mandy."" The name is not directly related to the name ""Mandy"" but is often used as a nickname for ""Mandy"" or ""Mandy."" The name is not directly related",['Lovable'],natural_questions,long_form,no_thinking,0,0.0,0.9221062,0.05
nq_256,who made the first to record with the electric guitar,"The first person to record with the electric guitar was **Leo Fridman**, who recorded a piece for the Edison Phonograph Company in 1931. However, the electric guitar as a distinct instrument was popularized by **Les Paul** and **Gibson**, with the first commercially successful electric guitar, the **Gibson ES-150**, introduced in 1936. The first electric guitar recording is often attributed to **Les Paul** in the 1940s. 

But if the question is about the first person to record using an electric guitar, the answer is **Leo Fridman** in 1931. However, if it's about the first electric guitar to be recorded, it is **Les Paul** in the 1940s. 

The most commonly accepted answer is: **Les Paul** recorded the first electric guitar in 1940.",['George Warren Barnes'],natural_questions,long_form,no_thinking,0,0.0,0.918925,0.05
nq_257,what is the common name for gravitational force,The common name for gravitational force is gravity.,"['Gravity', 'Gravity, or gravitation']",natural_questions,long_form,no_thinking,0,0.25,0.9508265,0.05
nq_258,when did the royal proclamation of 1763 end,"The Royal Proclamation of 1763 ended with the passage of the Quebec Act in 1774. However, the Proclamation itself was a statement issued by King George III in 1763, which aimed to regulate British claims in the American colonies and establish a system of governance in the newly acquired French territories. It did not end on a specific date but was a policy that influenced colonial governance until it was effectively superseded by subsequent legislation.","['the American Revolutionary War', 'with the American Revolutionary War', '1783']",natural_questions,long_form,no_thinking,0,0.0579710144927536,0.93473125,0.05
nq_259,all the gases in the earth's atmosphere,"The Earth's atmosphere consists of several gases, with the main components being:

- Nitrogen (N₂): approximately 78%
- Oxygen (O₂): approximately 21%
- Argon (Ar): approximately 0.93%
- Carbon dioxide (CO₂): approximately 0.04%
- Trace amounts of other gases such as neon, helium, methane, and others.","['Water vapor', 'small amounts of other gases', 'nitrogen', 'oxygen', 'Methane', 'Helium', 'Oxygen', 'Carbon\xa0dioxide', 'Nitrogen', 'Neon', 'Argon', 'argon', 'carbon dioxide']",natural_questions,long_form,no_thinking,0,0.1818181818181818,0.9353012,0.05
nq_260,who plays the walking boss in cool hand luke,The walking boss in the movie *Cool Hand Luke* is played by Robert Mitchum.,['Morgan Woodward'],natural_questions,long_form,no_thinking,0,0.0,0.9282352,0.05
nq_261,when did the jurassic park movies come out,"The *Jurassic Park* movies were released in the following order:

1. *Jurassic Park* (1993)  
2. *Jurassic Park II: The Lost World* (1997)  
3. *Jurassic Park III* (2001)  
4. *Jurassic World* (2015)  
5. *Jurassic World: Fallen Kingdom* (2018)  
6. *Jurassic World: Dominion* (2022)  

Note: The original *Jurassic Park* series (1993–2001) and the *Jurassic World* series (2015–2022) are separate franchises.","['Jurassic Park (1993)', '2001', '2015', '2018', '1993', 'Jurassic World (2015)', '1997']",natural_questions,long_form,no_thinking,0,0.1071428571428571,0.9487832,0.05
nq_262,who has the most votes for the all star game,"As of the latest available information up to July 2024, the player with the most votes for the All-Star Game is Kevin Durant. He was selected as the top vote-getter in the 2024 NBA All-Star Game. However, the exact player can vary each year based on the voting results. For the most current and accurate information, it is recommended to check the official NBA All-Star Game website or recent sports news updates.",['fan voting'],natural_questions,long_form,no_thinking,0,0.03125,0.93061876,0.05
nq_263,who is the guy that jumped from space,"The guy who jumped from space refers to Alan Shepard, who became the first American in space in 1961. However, if the question is referring to the more recent event, it might be referring to a spacewalk or a space-related activity. If you are referring to a specific person known for jumping from space, please provide more context.",['Felix Baumgartner'],natural_questions,long_form,no_thinking,0,0.0,0.92610246,0.05
nq_264,who designed the traffic circle in long beach ca,"The traffic circle in Long Beach, California, was designed by the city's transportation department. However, the specific designer is not widely documented, and it is likely that the design was done in consultation with urban planners and traffic engineers. If you are looking for a specific individual or firm, more detailed historical records would be needed.","['German engineer Werner Ruchti', 'Werner Ruchti']",natural_questions,long_form,no_thinking,0,0.0,0.9276717,0.05
nq_265,striking the funny bone is actually compression of the,Answer: sciatic nerve.,"['The ulnar nerve', 'ulnar nerve']",natural_questions,long_form,no_thinking,1,0.4,0.9505378,0.05
nq_266,who is the cast of the new tomb raider movie,"The cast of the new *Tomb Raider* movie (2013) includes:

- **Lena Headey** as Lara Croft  
- **Samuel L. Jackson** as Professor Henry McCarron  
- **Jack Reynor** as Tom Holland  
- **Elena Anaya** as Dr. Elena Fitzgerald  
- **Toby Kebbell** as Simon Masen  

The film was directed by **Gareth Edwards** and written by **Chris Columbus**.",['Alicia Vikander as Lara Croft'],natural_questions,long_form,no_thinking,0,0.1153846153846153,0.94647086,0.05
nq_267,who wrote the song if i were a boy,"The song ""If I Were a Boy"" was written by Diane Warren.","['BC Jean and Toby Gad', 'Toby Gad', 'BC Jean']",natural_questions,long_form,no_thinking,0,0.0,0.9298723,0.05
nq_268,state the process that divides one nucleus into two genetically identical nuclei,The process that divides one nucleus into two genetically identical nuclei is **mitosis**.,['mitosis'],natural_questions,long_form,no_thinking,0,0.1538461538461538,0.9428357,0.05
nq_269,who developed a set of postulates to prove that specific microorganisms cause disease,Answer: Robert Koch.,"['Robert Koch', 'Friedrich Loeffler']",natural_questions,long_form,no_thinking,1,0.8,0.9557279,0.05
nq_270,how tall is the tallest building in las vegas,"The tallest building in Las Vegas is the Bellagio Tower, which stands at 935 feet (285 meters) tall.","['The Drew Las Vegas', '1,149 feet']",natural_questions,long_form,no_thinking,0,0.2105263157894736,0.93117815,0.05
nq_271,oklahoma's 10 geographic regions are defined by surface features called,Oklahoma's 10 geographic regions are defined by surface features called **landforms**.,['ecological regions'],natural_questions,long_form,no_thinking,0,0.1538461538461538,0.93380684,0.05
nq_272,who sings i will go down with this ship,"""I Will Go Down with This Ship"" is a song performed by The Beatles. It was included on their 1966 album *Revolver* and was also featured in the 1966 film *The Longest Day*. The song was written by John Lennon and Paul McCartney.",['Dido'],natural_questions,long_form,no_thinking,0,0.0,0.9267886,0.05
nq_273,how oxygenated blood returns to the heart from the lungs,Oxygenated blood returns to the heart from the lungs via the pulmonary veins. These veins carry the oxygen-rich blood from the lungs to the left atrium of the heart.,['pulmonary circulation'],natural_questions,long_form,no_thinking,0,0.0833333333333333,0.9432734,0.05
nq_274,what does rt mean on a dodge car,"RT on a Dodge car typically stands for ""Rear Tow,"" which indicates that the vehicle is a rear-wheel drive model. This is common in many Dodge models, especially in the muscle car and performance vehicle categories.",['Road/Track'],natural_questions,long_form,no_thinking,0,0.0,0.9341707,0.05
nq_275,when does the new season of law and order svu come on,"The new season of *Law & Order: Special Victims Unit* (SVU) typically premieres in the fall, following the release of the new *Law & Order* season. The exact date varies each year, but it usually airs in September or October. For the most accurate and up-to-date information, check official sources like the network's website or TV schedules.","['September 27, 2017']",natural_questions,long_form,no_thinking,0,0.0392156862745098,0.9350698,0.05
nq_276,who is considered the father of modern behaviorism,The father of modern behaviorism is John B. Watson.,['John B. Watson'],natural_questions,long_form,no_thinking,1,0.5454545454545454,0.9463347,0.05
nq_277,when's the last time army won the army navy game,The last time the Army won the Army-Navy Game was in 2018.,"['2017', 'Army']",natural_questions,long_form,no_thinking,0,0.1999999999999999,0.930055,0.05
nq_278,what album is help by the beatles on,"The Beatles covered ""Help!"" on their 1965 album *Help!*.",['Help!'],natural_questions,long_form,no_thinking,0,0.2222222222222222,0.9350212,0.05
nq_279,who is the owner of phoenix mall in chennai,The owner of Phoenix Mall in Chennai is **SBI (State Bank of India)**.,"['Sharyans Resources', 'Phoenix Mills Limited']",natural_questions,long_form,no_thinking,0,0.1333333333333333,0.93252265,0.05
nq_280,how do you spell padawan from star wars,Padawan.,['Padawan'],natural_questions,long_form,no_thinking,1,1.0,0.97825986,0.05
