id,question,prediction,ground_truth,dataset,task_type,thinking_mode,is_correct,correctness_score,similarity,poincare_scale,hhem_score,hhem_is_consistent,hhem_best_reference,hhem_threshold
sciq_299,What type of map reveals the shape of a landscape?,Topographic map.,topographic,sciq,short_form,no_thinking,1,1.0,0.95020753,0.05,0.5020980834960938,1,topographic,0.5
sciq_300,What is the term for the total kinetic energy of moving particles of matter?,Heat capacity,thermal energy,sciq,short_form,no_thinking,0,0.0,0.9300589,0.05,0.5020980834960938,1,thermal energy,0.5
sciq_301,What type of mechanical weathering occurs when one rock bumps against another rock?,Physical weathering,abrasion,sciq,short_form,no_thinking,0,0.0,0.9189223,0.05,0.5020980834960938,1,abrasion,0.5
sciq_302,What is the most important source of electromagnetic radiation on earth?,Sun.,the sun,sciq,short_form,no_thinking,1,1.0,0.9191481,0.05,0.5020980834960938,1,the sun,0.5
sciq_303,Mollusks have a true coelom and a complete what?,Digestive system,digestive system,sciq,short_form,no_thinking,1,1.0,1.0,0.05,0.5020980834960938,1,digestive system,0.5
sciq_304,The hydrogen is oxidized because it undergoes a partial loss of what?,Electrons,electrons,sciq,short_form,no_thinking,1,1.0,1.0,0.05,0.5020980834960938,1,electrons,0.5
sciq_305,What type of molecules help the plasma membrane keep its shape?,Phospholipids,cholesterol,sciq,short_form,no_thinking,0,0.0,0.9262309,0.05,0.5020980834960938,1,cholesterol,0.5
sciq_306,What type of chemical reactions release energy?,Exothermic reactions.,exothermic reactions,sciq,short_form,no_thinking,1,1.0,0.97903436,0.05,0.5020980834960938,1,exothermic reactions,0.5
sciq_307,Telomerase is typically active in germ cells and adult what?,tissues,stem cells,sciq,short_form,no_thinking,0,0.0,0.9191458,0.05,0.5020980834960938,1,stem cells,0.5
sciq_308,What system consists of organs that break down food and absorb nutrients such as glucose?,Digestive system.,digestive system,sciq,short_form,no_thinking,1,1.0,0.9589523,0.05,0.5020980834960938,1,digestive system,0.5
sciq_309,A food web can be broken up into what further subdivision that usually has a few links in it?,Food chain.,food chain,sciq,short_form,no_thinking,1,1.0,0.96429986,0.05,0.5020980834960938,1,food chain,0.5
sciq_310,What do you call a quantity of motion that has both size as well as direction?,Velocity,vector,sciq,short_form,no_thinking,0,0.0,0.9229765,0.05,0.5020980834960938,1,vector,0.5
sciq_311,"Often generated by molecular cloning, transgenic organisms possess what from a different species?",Genes,dna,sciq,short_form,no_thinking,0,0.0,0.9341924,0.05,0.5020980834960938,1,dna,0.5
sciq_312,What term is used to describe  is the spontaneous emission of particles and radiation from atomic nuclei?,Radioactive decay,radioactivity,sciq,short_form,no_thinking,0,0.0,0.933378,0.05,0.5020980834960938,1,radioactivity,0.5
sciq_313,What divide on their own by a process that resembles binary fission in prokaryotes?,Eukaryotic cells.,mitochondria,sciq,short_form,no_thinking,0,0.0,0.92748386,0.05,0.5020980834960938,1,mitochondria,0.5
sciq_314,Pairs of nitrogenous bases are attached to each other by?,Hydrogen bonds,hydrogen bonds,sciq,short_form,no_thinking,1,1.0,1.0,0.05,0.5020980834960938,1,hydrogen bonds,0.5
sciq_315,What bond is the force of attraction that holds together two atoms that share a pair of valence electrons?,Covalent bond,covalent,sciq,short_form,no_thinking,1,1.0,0.9622207,0.05,0.5020980834960938,1,covalent,0.5
sciq_316,Where are pressure receptors mainly found?,Skin.,the skin,sciq,short_form,no_thinking,1,1.0,0.9505017,0.05,0.5020980834960938,1,the skin,0.5
sciq_317,"Proteins are categorized according to shape and what property, which correlates with it?",Function.,solubility,sciq,short_form,no_thinking,0,0.0,0.9051335,0.05,0.5020980834960938,1,solubility,0.5
sciq_318,What are the smallest structural and functional unit of all living organisms?,Cell,cells,sciq,short_form,no_thinking,0,0.0,0.96759164,0.05,0.5020980834960938,1,cells,0.5
sciq_319,On what lobe of the liver is the gallbladder near?,Right lobe,right lobe,sciq,short_form,no_thinking,1,1.0,1.0,0.05,0.5020980834960938,1,right lobe,0.5
sciq_320,"Who developed a classification system that divided living things into several groups that we still use today, including mammals, insects, and reptiles?",Linnaeus,aristotle,sciq,short_form,no_thinking,0,0.0,0.9176441,0.05,0.5020980834960938,1,aristotle,0.5
sciq_321,Which body system breaks down food and absorbs nutrients?,Digestive system.,digestive system,sciq,short_form,no_thinking,1,1.0,0.9589523,0.05,0.5020980834960938,1,digestive system,0.5
sciq_322,Vivipary refers to the development and nourishment of a what?,Fetus.,embryo,sciq,short_form,no_thinking,0,0.0,0.9303233,0.05,0.5020980834960938,1,embryo,0.5
sciq_323,"Clubfoot, also known as talipes, is a congenital (present at birth) disorder of unknown cause and is the most common deformity of what?",Congenital foot deformities,lower limb,sciq,short_form,no_thinking,0,0.0,0.9139675,0.05,0.5020980834960938,1,lower limb,0.5
sciq_324,What adaptation helps prey hide and predators sneak up on prey?,Camouflage.,camouflage,sciq,short_form,no_thinking,1,1.0,0.96420866,0.05,0.5020980834960938,1,camouflage,0.5
sciq_325,What do nectar-feeding bats do to flowers?,Pollinate them.,pollinate,sciq,short_form,no_thinking,1,1.0,0.950501,0.05,0.5020980834960938,1,pollinate,0.5
sciq_326,When do gases and liquids become solids?,Freezing point.,at low temperatures,sciq,short_form,no_thinking,0,0.0,0.9384701,0.05,0.5020980834960938,1,at low temperatures,0.5
sciq_327,"All biochemical molecules have oxygen, carbon, and what other element?",Hydrogen.,hydrogen,sciq,short_form,no_thinking,1,1.0,0.9526903,0.05,0.5020980834960938,1,hydrogen,0.5
sciq_328,"Temperature and precipitation determine the types of what that can grow in an area, in turn affecting the animals that live there?",Climate zones,plants,sciq,short_form,no_thinking,0,0.0,0.9112129,0.05,0.5020980834960938,1,plants,0.5
sciq_329,What is the most common cause of down syndrome?,Trisomy 21,trisomy 21,sciq,short_form,no_thinking,1,1.0,1.0,0.05,0.5020980834960938,1,trisomy 21,0.5
sciq_330,What type of plants does human welfare depend greatly on?,Agriculture.,seed plants,sciq,short_form,no_thinking,0,0.0,0.9110621,0.05,0.5020980834960938,1,seed plants,0.5
sciq_331,"What is the study of water movement, including waves and ocean currents?",Oceanography.,physical oceanography,sciq,short_form,no_thinking,0,0.0,0.94801295,0.05,0.5020980834960938,1,physical oceanography,0.5
sciq_332,"Sounds are produced when muscles in what organ are tensed, stretching the cords so they vibrate?",Larynx,larnyx,sciq,short_form,no_thinking,0,0.0,0.918722,0.05,0.5020980834960938,1,larnyx,0.5
sciq_333,Why is the life cycle of plants so complex?,Evolutionary adaptation and environmental factors.,alternation of generation,sciq,short_form,no_thinking,0,0.0,0.9167124,0.05,0.5020980834960938,1,alternation of generation,0.5
sciq_334,What do ecosystems absorb on the earth?,Nutrients.,energy,sciq,short_form,no_thinking,0,0.0,0.9181776,0.05,0.5020980834960938,1,energy,0.5
sciq_335,What is the purpose of a bird using flashy displays?,Attracting mates.,to attract mates,sciq,short_form,no_thinking,0,0.0,0.9673545,0.05,0.5020980834960938,1,to attract mates,0.5
sciq_336,Cells have multiple repair mechanisms to fix mutations in what?,DNA.,dna,sciq,short_form,no_thinking,1,1.0,0.9537519,0.05,0.5020980834960938,1,dna,0.5
sciq_337,"Breathing involves differences in what, measured in torr, between the inside of the lungs and the air outside?",Pressure,pressure,sciq,short_form,no_thinking,1,1.0,1.0,0.05,0.5020980834960938,1,pressure,0.5
sciq_338,"When a stream or river slows down, it starts dropping its what?",Sediment.,sediments,sciq,short_form,no_thinking,0,0.0,0.9486925,0.05,0.5020980834960938,1,sediments,0.5
sciq_339,The development of the respiratory system in the fetus begins at about?,Week 3,4 weeks,sciq,short_form,no_thinking,0,0.0,0.927777,0.05,0.5020980834960938,1,4 weeks,0.5
sciq_340,What is usually the most visible part of the flower?,Petals,petals,sciq,short_form,no_thinking,1,1.0,1.0,0.05,0.5020980834960938,1,petals,0.5
sciq_341,Ac is better than dc for doing what?,"AC is better than DC for doing what?  
Answer: Power transmission.",transporting electrcal energy,sciq,short_form,no_thinking,0,0.0,0.9219773,0.05,0.5020980834960938,1,transporting electrcal energy,0.5
sciq_342,Convection is the heat transfer by the macroscopic movement of a what?,fluid,fluid,sciq,short_form,no_thinking,1,1.0,0.99999994,0.05,0.5020980834960938,1,fluid,0.5
sciq_343,"What group was long considered part of the plant kingdom because of obvious similarities; both are immobile, have cell walls, and grow in soil?",Fungi,fungi,sciq,short_form,no_thinking,1,1.0,0.99999994,0.05,0.5020980834960938,1,fungi,0.5
sciq_344,"The small, rocky bodies that orbit the sun are called what?",Asteroids.,asteroids,sciq,short_form,no_thinking,1,1.0,0.9532817,0.05,0.5020980834960938,1,asteroids,0.5
sciq_345,Silk and cotton are examples of what kind of fiber?,Natural fibers.,natural,sciq,short_form,no_thinking,1,1.0,0.9334831,0.05,0.5020980834960938,1,natural,0.5
sciq_346,"Two smaller isotopes, more neutrons, and heat energy are the products of what type of reaction?",Fission,fission,sciq,short_form,no_thinking,1,1.0,1.0,0.05,0.5020980834960938,1,fission,0.5
sciq_347,"Newton’s second law of what is more than a definition; it is a relationship among acceleration, force, and mass?",Law of Motion,motion,sciq,short_form,no_thinking,1,1.0,0.9387507,0.05,0.5020980834960938,1,motion,0.5
sciq_348,What is the general name for a group of atoms derived from an alkane?,Alkene,alkyl group,sciq,short_form,no_thinking,0,0.0,0.9286384,0.05,0.5020980834960938,1,alkyl group,0.5
sciq_349,All types of cells are enclosed by what?,Cell membrane,membrane,sciq,short_form,no_thinking,1,1.0,0.9438642,0.05,0.5020980834960938,1,membrane,0.5
sciq_350,What occurs when excess carbon dioxide in the atmosphere causes the oceans to become acidic?,Ocean acidification.,ocean acidification,sciq,short_form,no_thinking,1,1.0,0.96889323,0.05,0.5020980834960938,1,ocean acidification,0.5
sciq_351,What are most cells surrounded by?,Cell membrane,water,sciq,short_form,no_thinking,0,0.0,0.9137228,0.05,0.5020980834960938,1,water,0.5
sciq_352,Chewing insects mechanically damage plants and lessen the surface area of leaves for what?,Insects damage plants and reduce leaf surface area to make it easier for them to feed on the plant's nutrients.,photosynthesis,sciq,short_form,no_thinking,0,0.0,0.9042619,0.05,0.5020980834960938,1,photosynthesis,0.5
sciq_353,How many families are known quarks divided into?,Three families.,three,sciq,short_form,no_thinking,1,1.0,0.93304133,0.05,0.5020980834960938,1,three,0.5
sciq_354,What is the force that opposes motion between two surfaces that are touching?,Friction.,friction,sciq,short_form,no_thinking,1,1.0,0.96049005,0.05,0.5020980834960938,1,friction,0.5
sciq_355,Isotopes are named for their number of protons plus what?,Neutrons.,neutrons,sciq,short_form,no_thinking,1,1.0,0.96318233,0.05,0.5020980834960938,1,neutrons,0.5
sciq_356,"Candida and trichophyton are examples of disease-causing types of what organisms, which become parasitic?",Fungi,fungi,sciq,short_form,no_thinking,1,1.0,1.0,0.05,0.5020980834960938,1,fungi,0.5
sciq_357,Hepatitis b is inflammation of which organ?,Liver,the liver,sciq,short_form,no_thinking,1,1.0,0.95427215,0.05,0.5020980834960938,1,the liver,0.5
sciq_358,"The lens focuses light on the retina , which covers the back of the inside of the eye. the retina has light-sensing photoreceptor cells called?",Rod and cone cells.,rods and cones,sciq,short_form,no_thinking,0,0.0,0.955845,0.05,0.5020980834960938,1,rods and cones,0.5
sciq_359,Bigger ocean waves and waves that carry more sediment cause a greater extent of what?,Erosion.,erosion,sciq,short_form,no_thinking,1,1.0,0.9555733,0.05,0.5020980834960938,1,erosion,0.5
sciq_360,"The majority of elements, including iron and copper, are of what type?",Metals.,metals,sciq,short_form,no_thinking,1,1.0,0.9483845,0.05,0.5020980834960938,1,metals,0.5
sciq_361,"Trees, which can be planted and harvested, are an example of what type of resource?",Renewable resource.,renewable,sciq,short_form,no_thinking,1,1.0,0.95140815,0.05,0.5020980834960938,1,renewable,0.5
sciq_362,What are the only type of elements capable of changing into different elements?,Radioactive elements.,radioactive elements,sciq,short_form,no_thinking,1,1.0,0.96123964,0.05,0.5020980834960938,1,radioactive elements,0.5
sciq_363,What is a fiber that is found only in mammals?,Keratin,hair,sciq,short_form,no_thinking,0,0.0,0.92270285,0.05,0.5020980834960938,1,hair,0.5
sciq_364,Where do plants take in air?,Stomata.,their leaves,sciq,short_form,no_thinking,0,0.0,0.92999226,0.05,0.5020980834960938,1,their leaves,0.5
sciq_365,A battery is a multiple connection of what kind of cells?,Cells,voltaic cells,sciq,short_form,no_thinking,0,0.0,0.92895275,0.05,0.5020980834960938,1,voltaic cells,0.5
sciq_366,Which is one of the most frequently studied cartilaginous fish?,Whale shark,sharks,sciq,short_form,no_thinking,0,0.0,0.9360216,0.05,0.5020980834960938,1,sharks,0.5
sciq_367,What are groups of stars called that are smaller than a galaxy?,Star clusters.,star clusters,sciq,short_form,no_thinking,1,1.0,0.96724594,0.05,0.5020980834960938,1,star clusters,0.5
sciq_368,Prophase is preceded by a preprophase stage in what type of cells?,Eukaryotic cells.,plant cells,sciq,short_form,no_thinking,0,0.0,0.9341305,0.05,0.5020980834960938,1,plant cells,0.5
sciq_369,Excessive exposure to what is the main cause of skin cancer?,Ultraviolet radiation.,uv light,sciq,short_form,no_thinking,0,0.0,0.94865316,0.05,0.5020980834960938,1,uv light,0.5
sciq_370,What is another name for anther pollen sacs?,Microsporangia.,microsporangia,sciq,short_form,no_thinking,1,1.0,0.97386664,0.05,0.5020980834960938,1,microsporangia,0.5
sciq_371,What acids are the structural components of many lipids and may be saturated or unsaturated?,Fatty acids,fatty acids,sciq,short_form,no_thinking,1,1.0,1.0,0.05,0.5020980834960938,1,fatty acids,0.5
sciq_372,All the atoms of a given element have the same number what?,Atomic number.,protons and electrons,sciq,short_form,no_thinking,0,0.0,0.92964005,0.05,0.5020980834960938,1,protons and electrons,0.5
sciq_373,How many mass extinctions have occurred throughout earth's history?,Five.,five,sciq,short_form,no_thinking,1,1.0,0.9607565,0.05,0.5020980834960938,1,five,0.5
sciq_374,Trees and shrubs are example of what type of plant?,Woody plants.,perennials,sciq,short_form,no_thinking,0,0.0,0.92414916,0.05,0.5020980834960938,1,perennials,0.5
sciq_375,What element is present in all organic molecules?,Carbon,carbon,sciq,short_form,no_thinking,1,1.0,1.0,0.05,0.5020980834960938,1,carbon,0.5
sciq_376,"Lichens are not a single organism, but rather an example of a what?",Symbiosis.,mutualism,sciq,short_form,no_thinking,0,0.0,0.93814987,0.05,0.5020980834960938,1,mutualism,0.5
sciq_377,The sternocleidomastoid is the major muscle that laterally flexes and rotates what?,neck,head,sciq,short_form,no_thinking,0,0.0,0.9273684,0.05,0.5020980834960938,1,head,0.5
sciq_378,What are people with osteoporosis at increased risk of?,Fractures.,bone fractures,sciq,short_form,no_thinking,0,0.0,0.93860096,0.05,0.5020980834960938,1,bone fractures,0.5
sciq_379,A hydrogen atom with one neutron is called what?,Deuterium,deuterium,sciq,short_form,no_thinking,1,1.0,1.0,0.05,0.5020980834960938,1,deuterium,0.5
sciq_380,Where do extrusive igneous rocks cool at?,Surface.,surface,sciq,short_form,no_thinking,1,1.0,0.96003836,0.05,0.5020980834960938,1,surface,0.5
sciq_381,The lithosphere is divided into a dozen major and several minor what?,Tectonic plates.,plates,sciq,short_form,no_thinking,1,1.0,0.9391069,0.05,0.5020980834960938,1,plates,0.5
sciq_382,What disease occurs when the cell cycle is no longer regulated?,Cancer.,cancer,sciq,short_form,no_thinking,1,1.0,0.94190675,0.05,0.5020980834960938,1,cancer,0.5
sciq_383,"Can nematodes be a parasite of plants, animals, or both?",Yes.,both,sciq,short_form,no_thinking,0,0.0,0.9160834,0.05,0.5020980834960938,1,both,0.5
sciq_384,What is the union of the cytoplasms of two parent mycelia known as?,Fusion mycelium.,plasmogamy,sciq,short_form,no_thinking,0,0.0,0.91389185,0.05,0.5020980834960938,1,plasmogamy,0.5
sciq_385,What are the little sacs at the end of the bronchioles called?,Alveoli.,alveoli,sciq,short_form,no_thinking,1,1.0,0.9579742,0.05,0.5020980834960938,1,alveoli,0.5
sciq_386,What kind of waves are used in radar guns?,Microwave waves.,microwaves,sciq,short_form,no_thinking,0,0.0,0.946789,0.05,0.5020980834960938,1,microwaves,0.5
sciq_387,What are biochemical catalysts that speed up biochemical reactions?,Enzymes.,enzymes,sciq,short_form,no_thinking,1,1.0,0.9518007,0.05,0.5020980834960938,1,enzymes,0.5
sciq_388,What is the protein in red blood cells which transports oxygen around the body?,Hemoglobin.,hemoglobin,sciq,short_form,no_thinking,1,1.0,0.9604826,0.05,0.5020980834960938,1,hemoglobin,0.5
sciq_389,Where in the target cells are intracellular receptor proteins found?,Cytoplasm.,cytoplasm or nucleus,sciq,short_form,no_thinking,0,0.0,0.9550255,0.05,0.5020980834960938,1,cytoplasm or nucleus,0.5
sciq_390,The number of what subatomic particles determines an element’s atomic number and is used to distinguish one element from another?,Protons.,protons,sciq,short_form,no_thinking,1,1.0,0.96210337,0.05,0.5020980834960938,1,protons,0.5
sciq_391,What system does addictive drugs affect?,Central nervous system.,reward system,sciq,short_form,no_thinking,0,0.0,0.91616386,0.05,0.5020980834960938,1,reward system,0.5
sciq_392,What are thought to have evolved at least 200 million years ago from gymnosperms like gnetae?,angiosperms,flowering plants,sciq,short_form,no_thinking,0,0.0,0.9350637,0.05,0.5020980834960938,1,flowering plants,0.5
sciq_393,What come together to create continents and supercontinents?,Tectonic plates.,microcontinents,sciq,short_form,no_thinking,0,0.0,0.92666805,0.05,0.5020980834960938,1,microcontinents,0.5
sciq_394,The strength of a base depends on the concentration of _______ it produces when dissolved in water?,Hydroxide ions,hydroxide ions,sciq,short_form,no_thinking,1,1.0,1.0,0.05,0.5020980834960938,1,hydroxide ions,0.5
sciq_395,What shape are the muscles that control the anus?,Sphincter muscles.,circular,sciq,short_form,no_thinking,0,0.0,0.90970474,0.05,0.5020980834960938,1,circular,0.5
sciq_396,"What is a therian mammal in which the embryo is born at an early, immature stage?","Therian mammal is a term that refers to a type of mammal, but the question is asking for a specific term for a therian mammal in which the embryo is born at an early, immature stage. The correct term for this is ""mammal with a neotonic embryo,"" but that's not a standard term. The more accurate term is ""mammal with a neotonic embryo"" or ""mammal with a neotonic development."" However, the standard term for a mammal that is born at an early, immature stage is ""neoteny,"" but that's a trait, not a specific term. The correct answer is ""mammal with a neotonic embryo."" But the standard term for this is ""mammal with a neotonic embryo."" However, the correct answer is ""mammal with a neotonic embryo."" But the standard term for this is ""mammal with a neotonic embryo."" But the correct answer is ""mammal with a neotonic embryo."" But the correct answer is ""mammal with a neotonic embryo."" But the correct answer is ""mammal with a neotonic embryo."" But the correct answer is ""m",a marsupial,sciq,short_form,no_thinking,0,0.0,0.9099342,0.05,0.5020980834960938,1,a marsupial,0.5
sciq_397,What do you call water that flows out of the ground where an aquifer meets the surface?,Spring,spring,sciq,short_form,no_thinking,1,1.0,1.0,0.05,0.5020980834960938,1,spring,0.5
sciq_398,A metarteriole is a type of vessel that has structural characteristics of both an arteriole and this?,venule,capillary,sciq,short_form,no_thinking,0,0.0,0.9059637,0.05,0.5020980834960938,1,capillary,0.5
sciq_399,What record provides evidence that new species develop to fill the habitats where old species lived following a mass extinction?,Biston flycatcher.,fossil record,sciq,short_form,no_thinking,0,0.0,0.9036656,0.05,0.5020980834960938,1,fossil record,0.5
sciq_400,What system possesses a memory component that allows for an efficient and dramatic response upon reinvasion of the same pathogen?,Adaptive immune system.,adaptive immune system,sciq,short_form,no_thinking,1,1.0,0.97180796,0.05,0.5020980834960938,1,adaptive immune system,0.5
sciq_401,Atoms of different elements have different numbers of what?,Protons.,protons,sciq,short_form,no_thinking,1,1.0,0.96210337,0.05,0.5020980834960938,1,protons,0.5
sciq_402,The amount of heat required to raise a single mass unit of a substance by a single temperature unit is known as what?,Specific heat capacity.,specific heat,sciq,short_form,no_thinking,1,1.0,0.9582349,0.05,0.5020980834960938,1,specific heat,0.5
sciq_403,"In most fungi, the haploid nuclei contributed by each parent do not do what right away?",Fuse.,fuse,sciq,short_form,no_thinking,1,1.0,0.96265864,0.05,0.5020980834960938,1,fuse,0.5
sciq_404,"The four basic types of tissue are epithelial, muscle, connective, and what?",Nervous,nervous,sciq,short_form,no_thinking,1,1.0,1.0,0.05,0.5020980834960938,1,nervous,0.5
sciq_405,Myofibrils are long cylindrical structures that lie parallel to and run the entire length of what fibers?,Muscle fibers.,skeletal muscle fibers,sciq,short_form,no_thinking,0,0.0,0.9518079,0.05,0.5020980834960938,1,skeletal muscle fibers,0.5
sciq_406,What do induction cooktops have under their surface?,Heating elements.,electromagnets,sciq,short_form,no_thinking,0,0.0,0.9247531,0.05,0.5020980834960938,1,electromagnets,0.5
sciq_407,Most hydrogen atoms have how many protons?,1,one,sciq,short_form,no_thinking,0,0.0,0.9250484,0.05,0.5020980834960938,1,one,0.5
sciq_408,Under what type of conditions can populations grow exponentially?,Unlimited resources and no limiting factors.,ideal,sciq,short_form,no_thinking,0,0.0,0.9090379,0.05,0.5020980834960938,1,ideal,0.5
sciq_409,What is the process called where nitrogen is repeatedly recycled through the biosphere?,Nitrogen Cycle,nitrogen cycle,sciq,short_form,no_thinking,1,1.0,1.0,0.05,0.5020980834960938,1,nitrogen cycle,0.5
sciq_410,Matter undergoing chemical reactions and physical changes can release or absorb heat. a change that releases heat is called what?,Exothermic reaction.,exothermic process,sciq,short_form,no_thinking,0,0.0,0.94817615,0.05,0.5020980834960938,1,exothermic process,0.5
sciq_411,What organs are considered the female gonads?,Ovaries.,ovaries,sciq,short_form,no_thinking,1,1.0,0.95804983,0.05,0.5020980834960938,1,ovaries,0.5
sciq_412,Birds are thought to have evolved from a group of bipedal dinosaurs called what?,Theropods.,therapods,sciq,short_form,no_thinking,0,0.0,0.94385123,0.05,0.5020980834960938,1,therapods,0.5
sciq_413,Which property of diamond makes it so hard?,Crystal structure.,chemical bonds,sciq,short_form,no_thinking,0,0.0,0.9269941,0.05,0.5020980834960938,1,chemical bonds,0.5
sciq_414,What is a structure that is composed of one or more types of tissues?,Organ.,organ,sciq,short_form,no_thinking,1,1.0,0.95934033,0.05,0.5020980834960938,1,organ,0.5
sciq_415,"Most mammals are viviparous, which refers to what reproductive result?",Live birth.,live birth,sciq,short_form,no_thinking,1,1.0,0.971126,0.05,0.5020980834960938,1,live birth,0.5
sciq_416,What development is less risky for the mother?,Pregnancy in the second trimester.,marsupial,sciq,short_form,no_thinking,0,0.0,0.90367043,0.05,0.5020980834960938,1,marsupial,0.5
sciq_417,Compound forms when atoms of nonmetals form molecules that are held together by what?,Covalent bonds,covalent bonds,sciq,short_form,no_thinking,1,1.0,1.0,0.05,0.5020980834960938,1,covalent bonds,0.5
sciq_418,What is considered a good source of calcium?,Dairy products.,milk,sciq,short_form,no_thinking,0,0.0,0.93636966,0.05,0.5020980834960938,1,milk,0.5
sciq_419,"Vascular plants all have roots, stems, and what?",Leaves.,leaves,sciq,short_form,no_thinking,1,1.0,0.95838344,0.05,0.5020980834960938,1,leaves,0.5
sciq_420,What is the process of filtering waste from the kidneys?,Urinary system.,dialysis,sciq,short_form,no_thinking,0,0.0,0.9171899,0.05,0.5020980834960938,1,dialysis,0.5
sciq_421,"Known for its beautiful rings, what is the second largest planet in the solar system?",Saturn,saturn,sciq,short_form,no_thinking,1,1.0,1.0,0.05,0.5020980834960938,1,saturn,0.5
sciq_422,"After coming apart from the crystal, the individual ions are then surrounded by solvent particles in a process called what?",Solvation.,solvation,sciq,short_form,no_thinking,1,1.0,0.96091443,0.05,0.5020980834960938,1,solvation,0.5
sciq_423,What is the term for the multi-phase process in which the nucleus of the cell divides?,Mitosis,mitosis,sciq,short_form,no_thinking,1,1.0,1.0,0.05,0.5020980834960938,1,mitosis,0.5
sciq_424,What do you call health-promoting molecules that inhibit the oxidation of other molecules?,Antioxidants.,antioxidants,sciq,short_form,no_thinking,1,1.0,0.9657658,0.05,0.5020980834960938,1,antioxidants,0.5
sciq_425,"What term always refers to acceleration in the direction opposite to the direction of the velocity and always reduces speed, unlike negative acceleration?",Deceleration.,deceleration,sciq,short_form,no_thinking,1,1.0,0.9706123,0.05,0.5020980834960938,1,deceleration,0.5
sciq_426,What are the specialized cells that sponges have?,Choanocytes.,collar cells,sciq,short_form,no_thinking,0,0.0,0.9318582,0.05,0.5020980834960938,1,collar cells,0.5
sciq_427,What do charged particles in motion generate?,Magnetic field,magnetic fields,sciq,short_form,no_thinking,0,0.0,0.97295654,0.05,0.5020980834960938,1,magnetic fields,0.5
sciq_428,Does lava flow quickly or slowly when thick?,Slowly,slowly,sciq,short_form,no_thinking,1,1.0,1.0,0.05,0.5020980834960938,1,slowly,0.5
sciq_429,"When compared to anaerobic respiration, what does aerobic respiration release more of?",Energy,energy,sciq,short_form,no_thinking,1,1.0,0.99999994,0.05,0.5020980834960938,1,energy,0.5
sciq_430,What structures are at the end of the long air passages in the lungs?,Alveoli.,alveoli,sciq,short_form,no_thinking,1,1.0,0.9579742,0.05,0.5020980834960938,1,alveoli,0.5
sciq_431,Centrioles help organize the chromosomes before cell division so that each daughter cell has the correct number of what?,Chromosomes.,chromosomes,sciq,short_form,no_thinking,1,1.0,0.95837146,0.05,0.5020980834960938,1,chromosomes,0.5
sciq_432,What term describes the distance between two corresponding points on adjacent waves?,Wavelength.,wavelength,sciq,short_form,no_thinking,1,1.0,0.964984,0.05,0.5020980834960938,1,wavelength,0.5
sciq_433,The cell membrane consists of two layers of what?,Phospholipids,phospholipids,sciq,short_form,no_thinking,1,1.0,1.0,0.05,0.5020980834960938,1,phospholipids,0.5
sciq_434,What are tiny hairs that line the bronchi called?,Ciliated cells,cilia,sciq,short_form,no_thinking,1,1.0,0.9449741,0.05,0.5020980834960938,1,cilia,0.5
sciq_435,What sort of walls are helpful for keeping a slope stable?,Retaining walls.,retaining walls,sciq,short_form,no_thinking,1,1.0,0.971667,0.05,0.5020980834960938,1,retaining walls,0.5
sciq_436,"What process, which is in many ways the opposite of photosynthesis, shows the interdependence of producers and consumers?",Respiration,cellular respiration,sciq,short_form,no_thinking,0,0.0,0.9505384,0.05,0.5020980834960938,1,cellular respiration,0.5
sciq_437,Approximately 20% of the atmosphere is made of which element?,Nitrogen,oxygen,sciq,short_form,no_thinking,0,0.0,0.9176957,0.05,0.5020980834960938,1,oxygen,0.5
sciq_438,Honeybees doing the waggle dance or spiders spinning a web are examples of what type of behavior?,Instinctive behavior.,innate,sciq,short_form,no_thinking,0,0.0,0.91902596,0.05,0.5020980834960938,1,innate,0.5
sciq_439,What is another name for the vertebral column?,Spine,backbone,sciq,short_form,no_thinking,0,0.0,0.9188904,0.05,0.5020980834960938,1,backbone,0.5
sciq_440,What kind of reproduction generates most of the genetic variation that makes evolutionary adaptation possible?,Sexual reproduction.,sexual reproduction,sciq,short_form,no_thinking,1,1.0,0.9703835,0.05,0.5020980834960938,1,sexual reproduction,0.5
sciq_441,What kind of weather do psychrophiles need to grow and reproduce?,Cold weather.,cold temperatures,sciq,short_form,no_thinking,0,0.0,0.9467809,0.05,0.5020980834960938,1,cold temperatures,0.5
sciq_442,What evolutionary process has adapted protonephridia to different tasks in different environments?,Metamorphosis,natural selection,sciq,short_form,no_thinking,0,0.0,0.9167116,0.05,0.5020980834960938,1,natural selection,0.5
sciq_443,A vector is any quantity that has magnitude and what?,Direction,direction,sciq,short_form,no_thinking,1,1.0,1.0,0.05,0.5020980834960938,1,direction,0.5
sciq_444,"All of the populations that live in the same area make up what type of group, which includes populations of different organisms?",Ecological community.,community,sciq,short_form,no_thinking,1,1.0,0.92934287,0.05,0.5020980834960938,1,community,0.5
sciq_445,The relationship between a nucleotide codon and its corresponding amino acid is called what?,Genetic code.,genetic code,sciq,short_form,no_thinking,1,1.0,0.9559379,0.05,0.5020980834960938,1,genetic code,0.5
sciq_446,What makes marginal lands unsuitable for farming?,Low fertility and poor soil quality.,drought,sciq,short_form,no_thinking,0,0.0,0.9175514,0.05,0.5020980834960938,1,drought,0.5
