id,question,prediction,ground_truth,dataset,task_type,thinking_mode,is_correct,correctness_score,similarity,hhem_score,hhem_is_consistent,hhem_best_reference,hhem_threshold
simpleqa_250,"What is the MD5 checksum of the file named ""ffrelay-debian-4.30.ggi.zip,"" with the product name ""FinFisher Relay v4.30"" and a file size of 224K, which was released by WikiLeaks?",53333333333333333333333333333333,180caf23dd71383921e368128fb6db52,simpleqa,short_form,no_thinking,0,0.0,0.62718236,0.5020980834960938,1,180caf23dd71383921e368128fb6db52,0.5
simpleqa_251,Which Indian cricketer has been appointed UNICEF and Cricket for Good Ambassador for the ICC Women’s World Cup 2017?,Mithali Raj,Sachin Tendulkar,simpleqa,short_form,no_thinking,0,0.0,0.5412265,0.5020980834960938,1,Sachin Tendulkar,0.5
simpleqa_252,In what city did Anselm Kiefer present his first exhibition?,Düsseldorf,Karlsruhe,simpleqa,short_form,no_thinking,0,0.0,0.6805813,0.5020980834960938,1,Karlsruhe,0.5
simpleqa_253,In what year was Virgil K. Smith's (Michigan politician) driver's license revoked after being charged with operating a vehicle while impaired in February 2004 and operating a vehicle while intoxicated in August 2004?,2005,2004,simpleqa,short_form,no_thinking,0,0.0,0.67295694,0.5020980834960938,1,2004,0.5
simpleqa_254,Who was the recipient of the Simion Stoilow Prize in 2006?,Vladimir Arnold.,Radu Pantilie,simpleqa,short_form,no_thinking,0,0.0,0.48090297,0.5020980834960938,1,Radu Pantilie,0.5
simpleqa_255,Which sculptor designed the Order of the Liberator General San Martín?,Fernando de los Ríos,Ángel Eusebio Ibarra García,simpleqa,short_form,no_thinking,0,0.0,0.5459268,0.5020980834960938,1,Ángel Eusebio Ibarra García,0.5
simpleqa_256,"In 2002, what zoo confirmed it had three female lynxes and was developing a plan for a captive breeding program?",San Diego Zoo,Jerez Zoo,simpleqa,short_form,no_thinking,0,0.0,0.65277493,0.5020980834960938,1,Jerez Zoo,0.5
simpleqa_257,"What month and year was Kristof's album ""The Talkshow"" released?",August 2001,May 2020,simpleqa,short_form,no_thinking,0,0.0,0.50857127,0.5020980834960938,1,May 2020,0.5
simpleqa_258,"What are the day, month, and year of release for the Spyro: Enter the Dragonfly Official Soundtrack?","April 2, 2003",5 Nov 2002,simpleqa,short_form,no_thinking,0,0.0,0.56407547,0.5020980834960938,1,5 Nov 2002,0.5
simpleqa_259,At what age did Natalia Dmitriyevna Shpiller pass away?,82,85,simpleqa,short_form,no_thinking,0,0.0,0.71751285,0.5020980834960938,1,85,0.5
simpleqa_260,What governor decided that Juneteenth should only be recognized for one year in 2020?,Texas Governor Greg Abbott.,Kristi Noem,simpleqa,short_form,no_thinking,0,0.0,0.39291888,0.5020980834960938,1,Kristi Noem,0.5
simpleqa_261,"In the research paper titled ""Detecting Driver Mental Fatigue Based on EEG Alpha Power Changes During Simulated Driving"" by Faramarz Gharagozlou et al., what is the name of the university where the overnight study took place?","University of California, San Francisco",Khaje Nasir Toosi University of Technology,simpleqa,short_form,no_thinking,0,0.0,0.5166286,0.5020980834960938,1,Khaje Nasir Toosi University of Technology,0.5
simpleqa_262,What year did Luigi Berlinguer obtain a law degree from the University of Sassari?,1953,1955,simpleqa,short_form,no_thinking,0,0.0,0.6015185,0.5020980834960938,1,1955,0.5
simpleqa_263,"What were the day, month, and year when Pakistan International Airlines Fokker 27 was hijacked en route to Karachi from Sukkur?","September 12, 1977.","20 January, 1978",simpleqa,short_form,no_thinking,0,0.0,0.68567073,0.5020980834960938,1,"20 January, 1978",0.5
simpleqa_264,Who won the Benjamin Franklin Medal for Computer and Cognitive Science in 2012?,"A. M. Turing Award winner, but the Benjamin Franklin Medal for Computer and Cognitive Science in 2012 was awarded to **Seymour Papert**.",Vladimir Vapnik,simpleqa,short_form,no_thinking,0,0.0,0.40312773,0.5020980834960938,1,Vladimir Vapnik,0.5
simpleqa_265,Who won the Eddington Medal in 1962?,Subrahmanyan Chandrasekhar,André Lallemand,simpleqa,short_form,no_thinking,0,0.0,0.4024921,0.5020980834960938,1,André Lallemand,0.5
simpleqa_266,"How many girls are in ""Girls on the Bridge,"" Munch's painting from 1900 (in the version where some of them are looking at the river)?",3,Three,simpleqa,short_form,no_thinking,0,0.0,0.9156867,0.5020980834960938,1,Three,0.5
simpleqa_267,How much money in euros was awarded to the first-time winner of the Hutter Prize in 2006?,1 million euros,3416,simpleqa,short_form,no_thinking,0,0.0,0.4984343,0.5020980834960938,1,3416,0.5
simpleqa_268,"What day, month, and year was Ludovico Corrao, an Italian Independent Left politician and lawyer, born?",15 April 1923,26 June 1927,simpleqa,short_form,no_thinking,0,0.0,0.61863834,0.5020980834960938,1,26 June 1927,0.5
simpleqa_269,"What were the day, month, and year of the Terraria desktop patch that added sawmills to the game?","April 1, 2014","August 17th, 2011",simpleqa,short_form,no_thinking,0,0.0,0.57621914,0.5020980834960938,1,"August 17th, 2011",0.5
simpleqa_270,"What day, month, and year did Jovian become a Roman emperor?","April 26, 407 AD.",27 June 363,simpleqa,short_form,no_thinking,0,0.0,0.6234623,0.5020980834960938,1,27 June 363,0.5
simpleqa_271,"On which day, month, and year were Alison Mori and Christian Gyrling promoted to vice presidents of Naughty Dog?","July 20, 2021",4 Dec 2020,simpleqa,short_form,no_thinking,0,0.0,0.6995543,0.5020980834960938,1,4 Dec 2020,0.5
simpleqa_272,What is the name of the ballet Valery Matveevich Panov created for the Istanbul Devlet Ballet in 1988?,The Nutcracker,Cléopâtre,simpleqa,short_form,no_thinking,0,0.0,0.40268514,0.5020980834960938,1,Cléopâtre,0.5
simpleqa_273,"What was the name of the composer of the opening theme song for the radio program ""The American Album of Familiar Music""?",Ralph Vaughan Williams,"Walter Gustave ""Gus"" Haenschen",simpleqa,short_form,no_thinking,0,0.0,0.43327355,0.5020980834960938,1,"Walter Gustave ""Gus"" Haenschen",0.5
simpleqa_274,How many years did Sidney Abbott attend Smith College?,1893–1895,3 years.,simpleqa,short_form,no_thinking,0,0.0,0.5650401,0.5020980834960938,1,3 years.,0.5
simpleqa_275,"Who was the father of the Russian stage actress and singer ""Baroness Olga Vadimovna von Root?""",Vladimir Root,Baron Vadim Nikolayevich von Root,simpleqa,short_form,no_thinking,0,0.0,0.78382915,0.5020980834960938,1,Baron Vadim Nikolayevich von Root,0.5
simpleqa_276,What is the name of the town in England where Clifford Cunnel was born?,Bromley.,Ipswich,simpleqa,short_form,no_thinking,0,0.0,0.509013,0.5020980834960938,1,Ipswich,0.5
simpleqa_277,What is the initial name of the political party that Emmanuel Macron founded?,Republican Rally for the People,En Marche!,simpleqa,short_form,no_thinking,0,0.0,0.5898205,0.5020980834960938,1,En Marche!,0.5
simpleqa_278,What high school did pitcher Christopher Deane Haney attend?,Haney High School,Orange County High School,simpleqa,short_form,no_thinking,0,0.0,0.58488786,0.5020980834960938,1,Orange County High School,0.5
simpleqa_279,In what year was Alma S. Woolley awarded a doctorate in Nursing Education by the University of Pennsylvania?,1969,1980,simpleqa,short_form,no_thinking,0,0.0,0.5583944,0.5020980834960938,1,1980,0.5
simpleqa_280,"What day, month, and year was the ""Playlist: The Very Best of Heather Headley"" released?","July 19, 1995","May 29, 2012",simpleqa,short_form,no_thinking,0,0.0,0.6424854,0.5020980834960938,1,"May 29, 2012",0.5
simpleqa_281,"What was Miriam ""Ma"" Ferguson's age when she first got married?",23,24 years,simpleqa,short_form,no_thinking,0,0.0,0.6652925,0.5020980834960938,1,24 years,0.5
simpleqa_282,"What year was the municipality of Turbo, Antioquia, Colombia, founded?",1876,1840,simpleqa,short_form,no_thinking,0,0.0,0.52393484,0.5020980834960938,1,1840,0.5
simpleqa_283,What were the population counts for the two municipalities of Mitrovica according to the 2011 census?,"15,565 and 10,643","97,686",simpleqa,short_form,no_thinking,0,0.0,0.5882419,0.5020980834960938,1,"97,686",0.5
simpleqa_284,"As of the latest official population estimate in 2015 for the town of Szentes in southeastern Hungary, what is the population density in square kilometers?",123 people per square kilometer,79/km2,simpleqa,short_form,no_thinking,0,0.0,0.6449748,0.5020980834960938,1,79/km2,0.5
simpleqa_285,In which year was Whig politician James Vernon the Younger appointed Serjeant of the Chandlery?,1833,1691,simpleqa,short_form,no_thinking,0,0.0,0.500212,0.5020980834960938,1,1691,0.5
simpleqa_286,In what year was the Logic Theorist computer program written?,1956,1956.,simpleqa,short_form,no_thinking,1,1.0,0.943176,0.5020980834960938,1,1956.,0.5
simpleqa_287,What is the surname of the individual who won the Sir George Stokes Award (colloquially the Stokes Medal) in 2001?,Hawking,Norris,simpleqa,short_form,no_thinking,0,0.0,0.46942127,0.5020980834960938,1,Norris,0.5
simpleqa_288,"What was Hank Green's character, The Fix, a manifestation of on Dimension 20's Mentopolis?","The Fix is a manifestation of Hank Green's character as a ""fixer"" in Dimension 20's Mentopolis.",hyperfixation,simpleqa,short_form,no_thinking,0,0.0,0.4454132,0.5020980834960938,1,hyperfixation,0.5
simpleqa_289,"What day, month, and year was the first Sazae-san strip run by the Asahi Shimbun published?","January 1, 1961","November 30, 1949",simpleqa,short_form,no_thinking,0,0.0,0.59558535,0.5020980834960938,1,"November 30, 1949",0.5
simpleqa_290,In what year was American music producer George Avakian appointed the first director of the popular LP department at Columbia Records?,1948,1952.,simpleqa,short_form,no_thinking,0,0.0,0.69331753,0.5020980834960938,1,1952.,0.5
simpleqa_291,"What is the surname of the individual who won the Faraday Lectureship Prize, previously known simply as the Faraday Lectureship, in 1953?",Hodges,Hinshelwood,simpleqa,short_form,no_thinking,0,0.0,0.44357106,0.5020980834960938,1,Hinshelwood,0.5
simpleqa_292,"In her 2017 election affidavit, how much did the politician Umlesh Yadav mention her assets and liabilities were worth in crores?",1.5,₹55.10 crores and liabilities are worth ₹7.95 crores.,simpleqa,short_form,no_thinking,0,0.0,0.53308976,0.5020980834960938,1,₹55.10 crores and liabilities are worth ₹7.95 crores.,0.5
simpleqa_293,At what university was Lois Griffiths appointed as an instructor in mathematics immediately following the award of her doctorate?,MIT,Northwestern.,simpleqa,short_form,no_thinking,0,0.0,0.6044241,0.5020980834960938,1,Northwestern.,0.5
simpleqa_294,"Which famous drummer opened a Wahoo's Fish Taco restaurant in Norco, California, in 2004?",Dave Grohl,Travis Barker,simpleqa,short_form,no_thinking,0,0.0,0.5274626,0.5020980834960938,1,Travis Barker,0.5
simpleqa_295,"In which year did the Royal Society of Arts launch the Adelphi Charter, aimed at creating an international policy statement to frame how governments should make balanced intellectual property law?",1848,2005,simpleqa,short_form,no_thinking,0,0.0,0.45355874,0.5020980834960938,1,2005,0.5
simpleqa_296,What is the population of Port Huron as per the 2020 Census?,"33,645","28,983",simpleqa,short_form,no_thinking,0,0.0,0.7396522,0.5020980834960938,1,"28,983",0.5
simpleqa_297,What is the name of the man who succeeded Gösta Mittag-Leffler as a professor of mathematics at Stockholm University in July 1911?,Rudolf Lipschitz,Niels Fabian Helge von Koch,simpleqa,short_form,no_thinking,0,0.0,0.4344383,0.5020980834960938,1,Niels Fabian Helge von Koch,0.5
simpleqa_298,"In which year was the municipality of Samacá, Boyacá, Colombia, founded?",1851,1556,simpleqa,short_form,no_thinking,0,0.0,0.5354751,0.5020980834960938,1,1556,0.5
simpleqa_299,"In which month and year did Harnaam Kaur first feature in the Teen Vogue article ""Instagrammers Challenge Body and Facial Hair Stigma""?",April 2017,March 2017,simpleqa,short_form,no_thinking,0,0.0,0.76751673,0.5020980834960938,1,March 2017,0.5
simpleqa_300,In what year was Valery Matveevich Panov awarded the Lenin Prize?,1988,1969,simpleqa,short_form,no_thinking,0,0.0,0.6432395,0.5020980834960938,1,1969,0.5
simpleqa_301,In what major painting exhibition did artist J.C. Leyendecker earn a spot in 1897?,Artists' Annual Exhibition,The Salon Champs de Mars,simpleqa,short_form,no_thinking,0,0.0,0.5489696,0.5020980834960938,1,The Salon Champs de Mars,0.5
simpleqa_302,"What is the name of the eighth track on the album ""These Two Windows"" by Alec Benjamin?","""Rise and Fall""",Alamo,simpleqa,short_form,no_thinking,0,0.0,0.4602269,0.5020980834960938,1,Alamo,0.5
simpleqa_303,"What are the four classifications of techniques and methodologies for mental fatigue measurement mentioned in Faramarz Gharagozlou et al.'s 2015 research paper, ""Detecting Driver Mental Fatigue Based on EEG Alpha Power Changes During Simulated Driving""?","Subjective, Objective, Physiological, and Behavioral.","subjective,  psychological,  performance and physiological  methods",simpleqa,short_form,no_thinking,0,0.0,0.86610657,0.5020980834960938,1,"subjective,  psychological,  performance and physiological  methods",0.5
simpleqa_304,Who was the Deputy Speaker of the Tamil Nadu Legislative Assembly when Munu Adhi was the Speaker of the Tamil Nadu Legislative Assembly from 1977 to 1980?,S. S. Arunachalam,Su. Thirunavukkarasar,simpleqa,short_form,no_thinking,0,0.0,0.60653883,0.5020980834960938,1,Su. Thirunavukkarasar,0.5
simpleqa_305,"In which Community episode is Evil Abed's first appearance? Please give the season, episode number, and title.","S2E10, ""The Conformity of the Others""","Season 3 Episode 4 ""Remedial Chaos Theory""",simpleqa,short_form,no_thinking,0,0.0,0.6747247,0.5020980834960938,1,"Season 3 Episode 4 ""Remedial Chaos Theory""",0.5
simpleqa_306,What was the first and last name of the curator who was publicly criticized in 1906 by the director of the Albright Art Gallery in Buffalo for his cleaning of a Rubens painting?,John G. H. Harington,Roger Fry.,simpleqa,short_form,no_thinking,0,0.0,0.47090966,0.5020980834960938,1,Roger Fry.,0.5
simpleqa_307,What length in millimeters did the NS 4000 in the Netherlands have?,1200 mm,"20,775",simpleqa,short_form,no_thinking,0,0.0,0.5254413,0.5020980834960938,1,"20,775",0.5
simpleqa_308,What was the first name of Swiss painter Benjamin Samuel Bolomey's mother?,Eleanor,Pernette,simpleqa,short_form,no_thinking,0,0.0,0.50584024,0.5020980834960938,1,Pernette,0.5
simpleqa_309,"How many minutes and seconds is Karan Aujla's song ""It Ain't Legal""?",3:30,3:34,simpleqa,short_form,no_thinking,0,0.0,0.79197705,0.5020980834960938,1,3:34,0.5
simpleqa_310,"What month and year did the New Brighton Pier in Christchurch, New Zealand, reopen following earthquake repairs in 2017?",April 2017,May 2018,simpleqa,short_form,no_thinking,0,0.0,0.6576251,0.5020980834960938,1,May 2018,0.5
simpleqa_311,What year was Albert-László Barabási awarded the FEBS Anniversary Prize for Systems Biology?,2007,2005,simpleqa,short_form,no_thinking,0,0.0,0.6811195,0.5020980834960938,1,2005,0.5
simpleqa_312,What was the first and last name of the President of the Society of Illustrators from 1921-1922?,Franklin P. Adams,Edward Penﬁeld,simpleqa,short_form,no_thinking,0,0.0,0.4140031,0.5020980834960938,1,Edward Penﬁeld,0.5
simpleqa_313,Who kills Daryl Garrs in Happy Valley?,Graham.,Alison Garrs,simpleqa,short_form,no_thinking,0,0.0,0.4090766,0.5020980834960938,1,Alison Garrs,0.5
simpleqa_314,"In September 2022, biologists reported what number of Devils Hole Pupfish in Devils Hole, the most they'd observed in 19 years?","1,128",263.,simpleqa,short_form,no_thinking,0,0.0,0.7127098,0.5020980834960938,1,263.,0.5
simpleqa_315,"What year did Church of the Highlands open ""The Lodge at Grants Mill"" on its main campus in Irondale, Alabama?",2006,2023,simpleqa,short_form,no_thinking,0,0.0,0.5943021,0.5020980834960938,1,2023,0.5
simpleqa_316,"In which year did Dina Nath Walli (an Indian watercolor artist and poet from Srinagar city) return to Srinagar, where he concentrated on landscape painting in watercolors?",1947,1936,simpleqa,short_form,no_thinking,0,0.0,0.68280554,0.5020980834960938,1,1936,0.5
simpleqa_317,"As of the latest official population estimate in 2015 for the town of Szentes in southeastern Hungary, what is the total population?","12,565","27,898",simpleqa,short_form,no_thinking,0,0.0,0.6002834,0.5020980834960938,1,"27,898",0.5
simpleqa_318,From what university did John P. Sall receive an honorary doctorate in 2003?,University of Texas at Austin,North Carolina State University,simpleqa,short_form,no_thinking,0,0.0,0.54255325,0.5020980834960938,1,North Carolina State University,0.5
simpleqa_319,What is the full name of the Indian politician who is quoted comparing Kashmir's Martyrs' Day with the Jallianwala Bagh Massacre?,Mamta Banerjee,Sheikh Mohammad Abdullah,simpleqa,short_form,no_thinking,0,0.0,0.4058585,0.5020980834960938,1,Sheikh Mohammad Abdullah,0.5
simpleqa_320,In what year did William John Youden publish his first paper on statistical methods?,1925,1931,simpleqa,short_form,no_thinking,0,0.0,0.56348526,0.5020980834960938,1,1931,0.5
simpleqa_321,"What were the first, middle, and last names of the second son of Amadeus Mozart?","Wolfgang Amadeus Mozart's second son was **Wolfgang**. However, the question asks for the first, middle, and last names of the second son. The second son of Mozart was **Wolfgang** (first name), **Amadeus** (middle name), and **Mozart** (last name). But since the question is about the second son, the answer is **Wolfgang Amadeus Mozart**.",Karl Thomas Mozart.,simpleqa,short_form,no_thinking,0,0.0,0.625778,0.5020980834960938,1,Karl Thomas Mozart.,0.5
simpleqa_322,Who replaced Don Santos in the band group Immature?,Randy Rhoads,"Kelton ""LDB"" Kessee",simpleqa,short_form,no_thinking,0,0.0,0.4274928,0.5020980834960938,1,"Kelton ""LDB"" Kessee",0.5
simpleqa_323,On which month and day was the 1985 St. Louis mayoral election held?,April 23,April 2,simpleqa,short_form,no_thinking,1,1.0,0.7982945,0.5020980834960938,1,April 2,0.5
simpleqa_324,"What was the song for the lip sync in Episode 5, Season 1 of RPDR?","""Shake It Off""","""Stronger"" by Britney Spears",simpleqa,short_form,no_thinking,0,0.0,0.61794084,0.5020980834960938,1,"""Stronger"" by Britney Spears",0.5
simpleqa_325,"What is the surname of the individual who won the Robert Boyle Prize for Analytical Science, formerly called the Boyle Medal, in 2012?",Hodgson,Dovichi,simpleqa,short_form,no_thinking,0,0.0,0.4155614,0.5020980834960938,1,Dovichi,0.5
simpleqa_326,Who was awarded the John J. Carty Award for the Advancement of Science in 1994?,Robert A. Fraley,Marina Ratner,simpleqa,short_form,no_thinking,0,0.0,0.42331547,0.5020980834960938,1,Marina Ratner,0.5
simpleqa_327,What was the true vertical depth in meters at which hydrocarbons were encountered in the Eban-1X well?,1500 meters,3949m,simpleqa,short_form,no_thinking,0,0.0,0.63291276,0.5020980834960938,1,3949m,0.5
simpleqa_328,In what month and year did Wangchuk start a project called the Ice Stupa?,April 2009,January 2014.,simpleqa,short_form,no_thinking,0,0.0,0.47284526,0.5020980834960938,1,January 2014.,0.5
simpleqa_329,"What were the month, day, and year Peder Munk of Estvadgård was born?","April 1, 1585","April 22, 1534",simpleqa,short_form,no_thinking,0,0.0,0.7579905,0.5020980834960938,1,"April 22, 1534",0.5
simpleqa_330,"What was the strike rate of Manish Pandey in the 2019 IPL match between KKR and SRH on March 24, 2019?",87.5%,160.00,simpleqa,short_form,no_thinking,0,0.0,0.58921826,0.5020980834960938,1,160.00,0.5
simpleqa_331,What signature piece of the MOBA did Scott Wilson discover on the curb between two trash cans?,Rift Herald,Lucy in the Field with Flowers,simpleqa,short_form,no_thinking,0,0.0,0.402765,0.5020980834960938,1,Lucy in the Field with Flowers,0.5
simpleqa_332,"In which year did Ranuccio Bianchi Bandinelli, an Italian archaeologist and art historian, found the Dialoghi di archeologia with his students?",1953,1967,simpleqa,short_form,no_thinking,0,0.0,0.5918957,0.5020980834960938,1,1967,0.5
simpleqa_333,What quote did Dr. Richard Trager say to Miles Upshur while opening the elevator door right before he died in the 2013 video game Outlast?,"""Good luck, Miles.""",I'm not giving up on you,simpleqa,short_form,no_thinking,0,0.0,0.5646647,0.5020980834960938,1,I'm not giving up on you,0.5
simpleqa_334,"In what year was the Ajah campus of Pan-Atlantic University (Lagos, Nigeria) completed?",2003,2003,simpleqa,short_form,no_thinking,1,1.0,1.0,0.5020980834960938,1,2003,0.5
simpleqa_335,"On which day, month, and year did Indu Malhotra retire as a judge of the Supreme Court of India?","2013, April 15",13 March 2021,simpleqa,short_form,no_thinking,0,0.0,0.62834626,0.5020980834960938,1,13 March 2021,0.5
simpleqa_336,Which team won the 2013–14 CEV Challenge Cup?,Panathinaikos,Fenerbahçe Grundig,simpleqa,short_form,no_thinking,0,0.0,0.46906158,0.5020980834960938,1,Fenerbahçe Grundig,0.5
simpleqa_337,What is the square footage of the gallery space of the State Hermitage Museum?,"12,000 square meters","719,480 square feet",simpleqa,short_form,no_thinking,0,0.0,0.70908475,0.5020980834960938,1,"719,480 square feet",0.5
simpleqa_338,"In the British drama series Happy Valley, in which season and episode is Kirsten McAskill murdered by Royce?","Season 3, Episode 5.",Season 1 episode 3,simpleqa,short_form,no_thinking,0,0.0,0.7994777,0.5020980834960938,1,Season 1 episode 3,0.5
simpleqa_339,"Despite the Warden of the Kingston Penitentiary claiming the treatments were humane, according to the 1856 report, how many bed deprivations with concurrent bread and water diets were given that year?",120,"1,600",simpleqa,short_form,no_thinking,0,0.0,0.6869026,0.5020980834960938,1,"1,600",0.5
simpleqa_340,"In what year did Dennis Ichiyama become the designer-in-residence at the Hamilton Wood Type and Printing Museum in Two Rivers, Wisconsin, working with historic wood type?",1996,1999,simpleqa,short_form,no_thinking,0,0.0,0.51048315,0.5020980834960938,1,1999,0.5
simpleqa_341,"In which country was Robert “Bob” Guy Walls, a painter born in 1927, born?",Canada,New Zealand,simpleqa,short_form,no_thinking,0,0.0,0.66465557,0.5020980834960938,1,New Zealand,0.5
simpleqa_342,"What day, month, and year did William II of Holland become King of Germany?",10 November 1022,3 October 1247,simpleqa,short_form,no_thinking,0,0.0,0.5530473,0.5020980834960938,1,3 October 1247,0.5
simpleqa_343,"What is the first name and surname of the actress who was the guest star that played the bride named Risa in Ally McBeal Season 3, Episode 1?","Rita

**Answer:** Rita",Tracy Middendorf,simpleqa,short_form,no_thinking,0,0.0,0.45659983,0.5020980834960938,1,Tracy Middendorf,0.5
simpleqa_344,Who won the Gerard P. Kuiper Prize in 2001?,S. James Stoker,Bruce W. Hapke,simpleqa,short_form,no_thinking,0,0.0,0.37187314,0.5020980834960938,1,Bruce W. Hapke,0.5
simpleqa_345,"What episode of the TV show ""Sister, Sister"" did Chip Fields-Hurd direct?","Sister, Sister: ""The Day the Music Died""","Season 6 Episode 21 ""The Road Less Traveled""",simpleqa,short_form,no_thinking,0,0.0,0.45328897,0.5020980834960938,1,"Season 6 Episode 21 ""The Road Less Traveled""",0.5
simpleqa_346,"What day, month, and year did the patch from The Burning Crusade expansion of World of Warcraft reduce the cooldown of Crusader Strike from 10 to 6 seconds?","April 1, 2007",13 Nov 2007,simpleqa,short_form,no_thinking,0,0.0,0.6927557,0.5020980834960938,1,13 Nov 2007,0.5
simpleqa_347,Which fraternity did John Gilbert Layton become a part of while at McGill University?,Kappa Delta Psi,Sigma Chi,simpleqa,short_form,no_thinking,0,0.0,0.61612463,0.5020980834960938,1,Sigma Chi,0.5
simpleqa_348,"What is the height (in meters) of the light multipurpose aircraft T-101 named Grach, based on the AN-2 biplane that was designed by Evgeny Grunin, which took its first flight on December 7, 1994?",10.5 meters,4.86 m,simpleqa,short_form,no_thinking,0,0.0,0.71384156,0.5020980834960938,1,4.86 m,0.5
simpleqa_349,In what year was the talking head of Madame Leota updated to float around the Séance Room at Disneyland?,1994,2004,simpleqa,short_form,no_thinking,0,0.0,0.52872264,0.5020980834960938,1,2004,0.5
simpleqa_350,"In what year was Celia Hoyles appointed Professor of Mathematical Education at the Institute of Education, University of London?",1994,1984.,simpleqa,short_form,no_thinking,0,0.0,0.6096371,0.5020980834960938,1,1984.,0.5
simpleqa_351,"What is the name of the team that Filip Hašek, the footballer, played against during his professional debut on July 22, 2018?",Brentford FC,Slovácko,simpleqa,short_form,no_thinking,0,0.0,0.2883274,0.5020980834960938,1,Slovácko,0.5
simpleqa_352,"What reward did Mishary Alafasy receive on October 25, 2008?",National Order of Merit,Arab Creativity Oscar.,simpleqa,short_form,no_thinking,0,0.0,0.44756562,0.5020980834960938,1,Arab Creativity Oscar.,0.5
simpleqa_353,Off of what coast of Morrowind does the DLC Dragonborn take place?,Dragonborn Coast,North,simpleqa,short_form,no_thinking,0,0.0,0.54670125,0.5020980834960938,1,North,0.5
simpleqa_354,"What trophy was won on October 12, 2019, by Kaizer Chiefs Football Club?",Café Cup,The Shell Ultra Helix Cup.,simpleqa,short_form,no_thinking,0,0.0,0.6701249,0.5020980834960938,1,The Shell Ultra Helix Cup.,0.5
simpleqa_355,What was the name of India's first-ever cricket team?,India National Team,Oriental Cricket Club,simpleqa,short_form,no_thinking,0,0.0,0.5969939,0.5020980834960938,1,Oriental Cricket Club,0.5
simpleqa_356,In which year did John B. Goodenough receive the Welch Award in Chemistry?,2019,2017,simpleqa,short_form,no_thinking,0,0.0,0.755562,0.5020980834960938,1,2017,0.5
simpleqa_357,Who created the scarf that Isadora Duncan was wearing when she died in a car accident?,Sergei Diaghilev,Roman Chatov.,simpleqa,short_form,no_thinking,0,0.0,0.5093225,0.5020980834960938,1,Roman Chatov.,0.5
simpleqa_358,Who won the Benjamin Franklin Medal for Computer and Cognitive Science in 2003?,Alan Kay,John McCarthy,simpleqa,short_form,no_thinking,0,0.0,0.40044862,0.5020980834960938,1,John McCarthy,0.5
simpleqa_359,In which year did Pramod Kale (an Indian engineer) win the Shri Hari Om Ashram Prerit Vikram Sarabhai Award for System Analysis and Management Problems?,2016,1975,simpleqa,short_form,no_thinking,0,0.0,0.5134294,0.5020980834960938,1,1975,0.5
simpleqa_360,Who wrote the music for the Romanian anthem?,Gheorghe Popescu,Anton Pann,simpleqa,short_form,no_thinking,0,0.0,0.46744296,0.5020980834960938,1,Anton Pann,0.5
simpleqa_361,For which work was Richard F. Fenno Jr. awarded the D.B. Hardeman Prize?,The Rise of the American Republic,Home Style: House Members in Their Districts,simpleqa,short_form,no_thinking,0,0.0,0.5163074,0.5020980834960938,1,Home Style: House Members in Their Districts,0.5
simpleqa_362,What role did Darsheel Safary play in the series Yeh Hai Aashiqui in 2016?,Music Director,Abhay,simpleqa,short_form,no_thinking,0,0.0,0.4183237,0.5020980834960938,1,Abhay,0.5
simpleqa_363,"What was the original name of the station ""Carlos Gardel"" on the Buenos Aires Subway?",Casa de la Cultura,Agüero,simpleqa,short_form,no_thinking,0,0.0,0.36718094,0.5020980834960938,1,Agüero,0.5
simpleqa_364,From which Louisiana university did former Belizean Prime Minister Manuel Esquivel earn his B.S. degree in physics?,University of Louisiana at Lafayette,"Loyola University, New Orleans",simpleqa,short_form,no_thinking,0,0.0,0.6838145,0.5020980834960938,1,"Loyola University, New Orleans",0.5
simpleqa_365,"In which year, month, and day was the Nokia 8110 announced?",April 2003,9 September 1996,simpleqa,short_form,no_thinking,0,0.0,0.4948285,0.5020980834960938,1,9 September 1996,0.5
simpleqa_366,What type of gun did Kaitlin Armstrong use to kill Moriah Wilson?,Ruger 1100.,SIG Sauer P365,simpleqa,short_form,no_thinking,0,0.0,0.62149113,0.5020980834960938,1,SIG Sauer P365,0.5
simpleqa_367,"What was the complete name of the college in Delhi in which Ashraf Abbasi, the first Deputy Speaker of the National Assembly of Pakistan, studied?",University of Delhi,Lady Hardinge Medical College,simpleqa,short_form,no_thinking,0,0.0,0.48530027,0.5020980834960938,1,Lady Hardinge Medical College,0.5
simpleqa_368,"On which date (month, day, year) was Josep Clarà i Ayats' sculpture *Serenity*, located in Washington, D.C., dedicated?","April 15, 1999","March 12, 1924",simpleqa,short_form,no_thinking,0,0.0,0.5665811,0.5020980834960938,1,"March 12, 1924",0.5
simpleqa_369,What did Vergil say to Dante in DMC 3 after stabbing him with the Yamato in their first fight?,"""Let the blood be on your hands.""","""Foolishness, Dante. Foolishness. Might controls everything. And without strength you can not protect anything. Let alone yourself.""",simpleqa,short_form,no_thinking,0,0.0,0.5291259,0.5020980834960938,1,"""Foolishness, Dante. Foolishness. Might controls everything. And without strength you can not protect anything. Let alone yourself.""",0.5
